2013-01-01 04:40:00; 56.764; 71.366;154.737;1430.740;105.248;159.594;364.954;   null;468.624;210.600;107.917; 95.698;175.358;213.600;216.302;104.554;170.124;125.800;208.674;190.970;209.532;211.356;121.688;146.644;294.478;114.326
2013-01-01 04:45:00; 57.042; 71.936;153.670;1429.060;105.298;157.702;361.837;   null;467.942;210.200;107.197; 95.096;174.642;214.400;217.747;104.661;170.270;128.800;210.178;186.464;211.418;210.524;121.592;145.530;291.544;113.591
2013-01-01 04:50:00; 56.724; 73.275;154.850;1420.220;105.446;160.527;359.198;   null;467.644;209.200;108.447; 95.440;177.352;213.893;216.964;105.954;171.186;128.800;209.344;188.578;211.332;206.468;121.210;144.076;291.664;113.928
2013-01-01 04:55:00; 56.051; 72.224;154.377;1429.800;105.636;159.243;359.909;   null;469.414;212.600;107.197; 94.626;176.163;213.200;218.910;105.413;171.350;124.800;209.278;187.742;211.080;211.148;121.804;146.180;293.226;114.707
2013-01-01 05:00:00; 56.522; 72.321;151.933;1425.200;107.138;159.137;360.969;   null;470.228;211.600;108.483; 95.658;177.446;213.787;219.234;104.616;173.114;127.000;209.124;189.830;212.252;210.314;121.380;146.888;291.618;115.341
2013-01-01 05:05:00; 56.204; 71.854;156.017;1424.980;107.148;159.448;360.032;   null;468.532;212.000;108.840; 96.612;177.960;211.307;217.557;104.016;171.202;130.800;209.788;187.828;209.644;213.338;120.914;144.608;294.660;114.745
2013-01-01 05:10:00; 57.277; 72.107;152.920;1423.900;106.302;159.440;364.955;   null;467.788;209.800;109.793; 95.664;176.180;213.493;218.484;104.868;171.342;129.000;208.926;188.868;208.222;210.602;122.358;146.064;291.896;114.064
2013-01-01 05:15:00; 56.191; 69.862;153.693;1419.320;105.472;158.773;361.340;   null;469.502;210.000;109.383; 94.226;177.924;213.120;219.692;104.697;172.198;128.400;210.728;188.394;209.720;206.354;121.528;144.248;291.828;115.261
2013-01-01 05:20:00; 56.034; 72.376;154.030;1412.460;106.648;160.205;362.206;   null;474.058;209.800;109.157; 95.286;176.764;210.533;219.915;105.141;172.100;126.600;208.432;189.510;210.870;205.784;120.224;145.446;289.266;115.238
2013-01-01 05:25:00; 57.011; 71.841;155.130;1421.700;104.124;159.545;358.002;   null;471.492;211.800;107.820; 95.862;176.198;212.613;220.564;106.632;170.840;130.400;207.626;189.716;210.206;210.530;120.104;145.156;291.106;114.676
2013-01-01 05:30:00; 56.889; 71.851;151.264;1428.420;106.682;160.257;366.724;   null;471.036;213.200;108.487; 96.050;176.796;213.413;220.948;104.459;170.528;129.000;208.746;189.928;212.286;210.910;121.546;145.042;295.182;114.407
2013-01-01 05:35:00; 55.909; 73.041;154.770;1425.040;104.998;159.524;365.632;   null;471.086;208.600;108.137; 94.444;176.993;212.107;219.364;104.989;172.248;128.800;210.580;189.054;213.148;211.110;120.544;145.674;293.680;112.763
2013-01-01 05:40:00; 56.674; 74.130;153.330;1423.860;103.542;157.841;362.085;   null;465.578;210.800;108.027; 95.020;176.306;213.013;215.922;106.025;173.204;126.000;208.894;190.270;211.816;212.542;122.016;146.018;293.784;113.483
2013-01-01 05:45:00; 56.892; 71.525;153.300;1423.220;106.104;158.425;360.541;   null;467.512;210.200;110.393; 94.994;175.756;212.400;217.849;103.920;171.728;126.200;207.630;190.186;208.116;212.058;120.746;145.120;293.994;114.263
2013-01-01 05:50:00; 56.280; 73.407;155.263;1426.740;105.562;159.948;363.365;   null;467.466;210.400;110.323; 95.686;175.998;210.027;220.865;105.345;170.318;127.600;209.464;190.122;210.502;211.812;120.652;144.726;292.062;114.622
2013-01-01 05:55:00; 56.429; 71.124;156.473;1430.780;106.250;160.233;360.765;   null;466.310;212.800;108.897; 95.014;176.572;213.413;220.760;103.366;171.190;125.600;211.552;189.744;207.158;213.076;120.742;146.006;292.544;114.898
2013-01-01 06:00:00; 57.514; 72.368;153.927;1427.900;105.854;159.770;362.179;   null;470.344;212.600;109.240; 94.940;178.184;213.893;218.977;104.136;171.928;129.400;209.612;188.726;213.152;211.970;120.732;145.312;293.302;114.737
2013-01-01 06:05:00; 55.113; 72.389;152.217;1424.520;105.846;158.149;363.001;   null;464.978;209.200;108.763; 95.590;176.124;214.213;219.037;104.823;171.136;126.600;210.368;189.310;211.600;211.478;121.030;143.636;294.724;113.586
2013-01-01 06:10:00; 56.758; 71.586;155.027;1427.300;105.310;159.533;358.617;   null;468.310;210.200;107.383; 95.198;176.720;212.453;218.886;105.271;170.054;126.000;210.200;189.258;211.912;212.508;120.582;144.508;293.190;114.426
2013-01-01 06:15:00; 55.909; 71.067;151.930;1431.840;105.568;159.420;362.873;   null;470.292;212.600;110.233; 95.520;177.676;212.187;221.563;104.504;169.646;126.400;208.596;188.834;211.030;208.066;120.998;146.174;294.592;114.878
