MAWSON     LATITUDE    -67.6     LONGITUDE     62.88     ALTITUDE    15 M
MAWSON     INSTRUMENT   IGY     NEUTRON MONITOR                           
MAWSON     STANDARD PRESSURE    990     MB     COEFFICIENT   -0.739    % / MB
MAWSON     PRE-INCREASE BASELINE TIME INTERVAL    000714    090000-100000   UT
MAWSON     PRE-INCREASE AVERAGE COUNTING RATE     71.98      COUNTS PER SECOND
MAWSON     TIME INTERVALS    60          3600     
MAWSON     SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S     (MB)      C/S
MAWSON     000714 60   104700-104800   00      84.80  989.5     84.49    17.40    17.37
MAWSON     000714 60   104800-104900   00      89.33  989.6     89.07    23.70    23.67
MAWSON     000714 60   104900-105000   00      87.73  989.6     87.47    21.50    21.47
MAWSON     000714 60   105000-105100   00      88.00  989.6     87.74    21.90    21.87
MAWSON     000714 60   105100-105200   00      88.80  989.6     88.54    23.00    22.97
MAWSON     000714 60   105200-105300   00      87.47  989.6     87.21    21.20    21.17
MAWSON     000714 60   105300-105400   00      90.93  989.6     90.66    26.00    25.97
MAWSON     000714 60   105400-105500   00      90.67  989.6     90.40    25.60    25.57
MAWSON     000714 60   105500-105600   00      92.27  989.6     91.99    27.80    27.76
MAWSON     000714 60   105600-105700   00      86.67  989.7     86.47    20.10    20.06
MAWSON     000714 60   105700-105800   00      91.47  989.7     91.26    26.80    26.76
MAWSON     000714 60   105800-105900   00      90.67  989.7     90.47    25.70    25.66
MAWSON     000714 60   105900-110000   00      88.27  989.7     88.07    22.40    22.36
MAWSON     000714 60   110000-110100   00      92.00  989.7     91.80    27.50    27.46
MAWSON     000714 60   110100-110200   00      92.00  989.7     91.80    27.50    27.46
MAWSON     000714 60   110200-110300   00      90.93  989.7     90.73    26.00    25.96
MAWSON     000714 60   110300-110400   00      94.40  989.8     94.26    31.00    30.96
MAWSON     000714 60   110400-110500   00      92.80  989.8     92.66    28.70    28.66
MAWSON     000714 60   110500-110600   00      92.53  989.8     92.40    28.40    28.36
MAWSON     000714 60   110600-110700   00      88.53  989.8     88.40    22.80    22.76
MAWSON     000714 60   110700-110800   00      93.33  989.8     93.20    29.50    29.46
MAWSON     000714 60   110800-110900   00      93.33  989.8     93.20    29.50    29.46
MAWSON     000714 60   110900-111000   00      90.40  989.8     90.27    25.40    25.36
MAWSON     000714 60   111000-111100   00      91.73  989.8     91.60    27.30    27.26
MAWSON     000714 60   111100-111200   00      91.20  989.9     91.13    26.60    26.56
MAWSON     000714 60   111200-111300   00      90.40  989.9     90.33    25.50    25.46
MAWSON     000714 60   111300-111400   00      93.07  989.9     93.00    29.20    29.16
MAWSON     000714 60   111400-111500   00      90.40  989.9     90.33    25.50    25.46
MAWSON     000714 60   111500-111600   00      91.73  989.9     91.67    27.40    27.36
MAWSON     000714 60   111600-111700   00      91.20  989.9     91.13    26.60    26.56
MAWSON     000714 60   111700-111800   00      91.47  989.9     91.40    27.00    26.96
MAWSON     000714 60   111800-111900   00      89.60  990.0     89.60    24.50    24.46
MAWSON     000714 60   111900-112000   00      91.73  990.0     91.73    27.40    27.36
MAWSON     000714 60   112000-112100   00      94.40  990.0     94.40    31.10    31.06
MAWSON     000714 60   112100-112200   00      93.33  990.0     93.33    29.70    29.66
MAWSON     000714 60   112200-112300   00      91.47  990.0     91.47    27.10    27.06
MAWSON     000714 60   112300-112400   00      93.07  990.0     93.07    29.30    29.26
MAWSON     000714 60   112400-112500   00      96.80  990.0     96.80    34.50    34.45
MAWSON     000714 60   112500-112600   00      95.20  990.0     95.20    32.30    32.25
MAWSON     000714 60   112600-112700   00      96.00  990.1     96.07    33.50    33.45
MAWSON     000714 60   112700-112800   00      90.40  990.1     90.47    25.70    25.65
MAWSON     000714 60   112800-112900   00      87.20  990.1     87.26    21.20    21.15
MAWSON     000714 60   112900-113000   00      88.00  990.1     88.07    22.40    22.35
MAWSON     000714 60   113000-113100   00      89.07  990.1     89.13    23.80    23.75
MAWSON     000714 60   113100-113200   00      89.07  990.1     89.13    23.80    23.75
MAWSON     000714 60   113200-113300   00      88.53  990.1     88.60    23.10    23.05
MAWSON     000714 60   113300-113400   00      86.40  990.2     86.53    20.20    20.15
MAWSON     000714 60   113400-113500   00      91.20  990.2     91.33    26.90    26.85
MAWSON     000714 60   113500-113600   00      88.00  990.2     88.13    22.40    22.35
MAWSON     000714 60   113600-113700   00      92.80  990.2     92.94    29.10    29.05
MAWSON     000714 60   113700-113800   00      86.93  990.2     87.06    21.00    20.95
MAWSON     000714 60   113800-113900   00      89.87  990.2     90.00    25.00    24.95
MAWSON     000714 60   113900-114000   00      86.13  990.2     86.26    19.80    19.75
MAWSON     000714 60   114000-114100   00      88.80  990.2     88.93    23.50    23.45
MAWSON     000714 60   114100-114200   00      88.27  990.3     88.46    22.90    22.85
MAWSON     000714 60   114200-114300   00      90.40  990.3     90.60    25.90    25.85
MAWSON     000714 60   114300-114400   00      86.67  990.3     86.86    20.70    20.65
MAWSON     000714 60   114400-114500   00      90.93  990.3     91.14    26.60    26.55
MAWSON     000714 60   114500-114600   00      88.00  990.3     88.20    22.50    22.45
MAWSON     000714 60   114600-114700   00      87.20  990.3     87.39    21.40    21.35
MAWSON     000714 60   114700-114800   00      89.60  990.3     89.80    24.80    24.75
MAWSON     000714 60   114800-114900   00      89.87  990.4     90.13    25.20    25.15
MAWSON     000714 60   114900-115000   00      87.47  990.4     87.73    21.90    21.85
MAWSON     000714 60   115000-115100   00      91.47  990.4     91.74    27.50    27.45
MAWSON     000714 60   115100-115200   00      84.53  990.4     84.78    17.80    17.75
MAWSON     000714 60   115200-115300   00      89.60  990.4     89.87    24.90    24.85
MAWSON     000714 60   115300-115400   00      85.87  990.4     86.12    19.60    19.55
MAWSON     000714 60   115400-115500   00      88.27  990.4     88.53    23.00    22.95
MAWSON     000714 60   115500-115600   00      88.80  990.4     89.06    23.70    23.65
MAWSON     000714 60   115600-115700   00      87.47  990.5     87.79    22.00    21.95
MAWSON     000714 60   115700-115800   00      89.07  990.5     89.40    24.20    24.15
MAWSON     000714 60   115800-115900   00      88.27  990.5     88.59    23.10    23.04
MAWSON     000714 60   115900-120000   00      87.73  990.5     88.06    22.30    22.24
MAWSON     000714 60   120000-120100   00      89.60  990.5     89.93    24.90    24.84
MAWSON     000714 60   120100-120200   00      88.53  990.5     88.86    23.50    23.44
MAWSON     000714 60   120200-120300   00      87.47  990.5     87.79    22.00    21.94
MAWSON     000714 60   120300-120400   00      84.53  990.6     84.91    18.00    17.94
MAWSON     000714 60   120400-120500   00      88.80  990.6     89.19    23.90    23.84
MAWSON     000714 60   120500-120600   00      86.93  990.6     87.32    21.30    21.24
MAWSON     000714 60   120600-120700   00      86.40  990.6     86.78    20.60    20.54
MAWSON     000714 60   120700-120800   00      87.47  990.6     87.86    22.10    22.04
MAWSON     000714 60   120800-120900   00      88.80  990.6     89.19    23.90    23.84
MAWSON     000714 60   120900-121000   00      86.40  990.6     86.78    20.60    20.54
MAWSON     000714 60   121000-121100   00      85.60  990.6     85.98    19.40    19.34
MAWSON     000714 60   121100-121200   00      86.13  990.7     86.58    20.30    20.24
MAWSON     000714 60   121200-121300   00      88.00  990.7     88.46    22.90    22.84
MAWSON     000714 60   121300-121400   00      87.47  990.7     87.92    22.10    22.04
MAWSON     000714 60   121400-121500   00      84.53  990.7     84.97    18.00    17.94
MAWSON     000714 60   121500-121600   00      87.20  990.7     87.65    21.80    21.74
MAWSON     000714 60   121600-121700   00      86.93  990.7     87.38    21.40    21.34
MAWSON     000714 60   121700-121800   00      82.67  990.7     83.10    15.40    15.34
MAWSON     000714 60   121800-121900   00      82.40  990.8     82.89    15.20    15.14
MAWSON     000714 60   121900-122000   00      81.87  990.8     82.35    14.40    14.34
MAWSON     000714 60   122000-122100   00      85.87  990.8     86.38    20.00    19.94
MAWSON     000714 60   122100-122200   00      85.60  990.8     86.11    19.60    19.54
MAWSON     000714 60   122200-122300   00      88.27  990.8     88.79    23.40    23.34
MAWSON     000714 60   122300-122400   00      84.27  990.8     84.77    17.80    17.74
MAWSON     000714 60   122400-122500   00      83.73  990.8     84.23    17.00    16.94
MAWSON     000714 60   122500-122600   00      84.80  990.8     85.30    18.50    18.44
MAWSON     000714 60   122600-122700   00      85.33  990.9     85.90    19.30    19.24
MAWSON     000714 60   122700-122800   00      85.60  990.9     86.17    19.70    19.64
MAWSON     000714 60   122800-122900   00      81.87  990.9     82.41    14.50    14.44
MAWSON     000714 60   122900-123000   00      85.60  990.9     86.17    19.70    19.64
MAWSON     000714 60   123000-123100   00      82.67  990.9     83.22    15.60    15.54
MAWSON     000714 60   123100-123200   00      81.60  990.9     82.14    14.10    14.04
MAWSON     000714 60   123200-123300   00      82.13  990.9     82.68    14.90    14.84
MAWSON     000714 60   123300-123400   00      79.73  990.9     80.27    11.50    11.44
MAWSON     000714 60   123400-123500   00      80.53  991.0     81.13    12.70    12.64
MAWSON     000714 60   123500-123600   00      84.00  991.0     84.62    17.60    17.54
MAWSON     000714 60   123600-123700   00      81.87  991.0     82.47    14.60    14.54
MAWSON     000714 60   123700-123800   00      79.73  991.0     80.32    11.60    11.54
MAWSON     000714 60   123800-123900   00      83.47  991.0     84.09    16.80    16.74
MAWSON     000714 60   123900-124000   00      83.47  991.0     84.09    16.80    16.73
MAWSON     000714 60   124000-124100   00      85.07  991.0     85.70    19.10    19.03
MAWSON     000714 60   124100-124200   00      80.53  991.0     81.13    12.70    12.63
MAWSON     000714 60   124200-124300   00      82.13  991.1     82.80    15.00    14.93
MAWSON     000714 60   124300-124400   00      81.87  991.1     82.53    14.70    14.63
MAWSON     000714 60   124400-124500   00      78.40  991.1     79.04     9.80     9.73
MAWSON     000714 60   124500-124600   00      78.40  991.1     79.04     9.80     9.73
MAWSON     000714 60   124600-124700   00      82.67  991.1     83.34    15.80    15.73
MAWSON     000714 60   124700-124800   00      79.20  991.1     79.85    10.90    10.83
MAWSON     000714 60   124800-124900   00      84.27  991.1     84.95    18.00    17.93
MAWSON     000714 60   124900-125000   00      83.20  991.1     83.88    16.50    16.43
MAWSON     000714 60   125000-125100   00      82.40  991.1     83.07    15.40    15.33
MAWSON     000714 60   125100-125200   00      80.00  991.2     80.71    12.10    12.03
MAWSON     000714 60   125200-125300   00      81.33  991.2     82.06    14.00    13.93
MAWSON     000714 60   125300-125400   00      81.33  991.2     82.06    14.00    13.93
MAWSON     000714 60   125400-125500   00      78.40  991.2     79.10     9.90     9.83
MAWSON     000714 60   125500-125600   00      80.00  991.2     80.71    12.10    12.03
MAWSON     000714 60   125600-125700   00      82.93  991.2     83.67    16.20    16.13
MAWSON     000714 60   125700-125800   00      80.27  991.2     80.98    12.50    12.43
MAWSON     000714 60   125800-125900   00      82.13  991.2     82.86    15.10    15.03
MAWSON     000714 60   125900-130000   00      80.00  991.3     80.77    12.20    12.13
MAWSON     000714 60   130000-130100   00      82.13  991.3     82.93    15.20    15.13
MAWSON     000714 60   130100-130200   00      77.33  991.3     78.08     8.50     8.43
MAWSON     000714 60   130200-130300   00      81.87  991.3     82.66    14.80    14.73
MAWSON     000714 60   130300-130400   00      80.27  991.3     81.04    12.60    12.53
MAWSON     000714 60   130400-130500   00      77.87  991.3     78.62     9.20     9.13
MAWSON     000714 60   130500-130600   00      78.67  991.3     79.43    10.40    10.33
MAWSON     000714 60   130600-130700   00      78.13  991.3     78.89     9.60     9.53
MAWSON     000714 60   130700-130800   00      77.33  991.3     78.08     8.50     8.43
MAWSON     000714 60   130800-130900   00      79.20  991.4     80.02    11.20    11.13
MAWSON     000714 60   130900-131000   00      78.40  991.4     79.22    10.10    10.03
MAWSON     000714 60   131000-131100   00      78.13  991.4     78.95     9.70     9.63
MAWSON     000714 60   131100-131200   00      80.80  991.4     81.64    13.40    13.33
MAWSON     000714 60   131200-131300   00      78.93  991.4     79.75    10.80    10.73
MAWSON     000714 60   131300-131400   00      83.20  991.4     84.07    16.80    16.73
MAWSON     000714 60   131400-131500   00      78.40  991.4     79.22    10.10    10.03
MAWSON     000714 60   131500-131600   00      77.87  991.4     78.68     9.30     9.23
MAWSON     000714 60   131600-131700   00      81.07  991.4     81.91    13.80    13.73
MAWSON     000714 60   131700-131800   00      79.73  991.5     80.62    12.00    11.93
MAWSON     000714 60   131800-131900   00      78.67  991.5     79.54    10.50    10.43
MAWSON     000714 60   131900-132000   00      80.27  991.5     81.16    12.80    12.73
MAWSON     000714 60   132000-132100   00      79.73  991.5     80.62    12.00    11.93
MAWSON     000714 60   132100-132200   00      77.87  991.5     78.73     9.40     9.33
MAWSON     000714 60   132200-132300   00      79.47  991.5     80.35    11.60    11.53
MAWSON     000714 60   132300-132400   00      77.07  991.5     77.93     8.30     8.23
MAWSON     000714 60   132400-132500   00      78.13  991.5     79.00     9.80     9.73
MAWSON     000714 60   132500-132600   00      80.00  991.6     80.95    12.50    12.43
MAWSON     000714 60   132600-132700   00      78.40  991.6     79.33    10.20    10.13
MAWSON     000714 60   132700-132800   00      78.93  991.6     79.87    11.00    10.93
MAWSON     000714 60   132800-132900   00      78.13  991.6     79.06     9.80     9.73
MAWSON     000714 60   132900-133000   00      78.93  991.6     79.87    11.00    10.93
MAWSON     000714 60   133000-133100   00      78.13  991.6     79.06     9.80     9.73
MAWSON     000714 60   133100-133200   00      76.27  991.6     77.17     7.20     7.13
MAWSON     000714 60   133200-133300   00      82.67  991.6     83.65    16.20    16.13
MAWSON     000714 60   133300-133400   00      81.07  991.7     82.09    14.00    13.92
MAWSON     000714 60   133400-133500   00      80.53  991.7     81.55    13.30    13.22
MAWSON     000714 60   133500-133600   00      77.60  991.7     78.58     9.20     9.12
MAWSON     000714 60   133600-133700   00      77.33  991.7     78.31     8.80     8.72
MAWSON     000714 60   133700-133800   00      76.00  991.7     76.96     6.90     6.82
MAWSON     000714 60   133800-133900   00      76.80  991.7     77.77     8.00     7.92
MAWSON     000714 60   133900-134000   00      76.00  991.7     76.96     6.90     6.82
MAWSON     000714 60   134000-134100   00      75.20  991.7     76.15     5.80     5.72
MAWSON     000714 60   134100-134200   00      78.13  991.8     79.18    10.00     9.92
MAWSON     000714 60   134200-134300   00      77.07  991.8     78.10     8.50     8.42
MAWSON     000714 60   134300-134400   00      80.27  991.8     81.34    13.00    12.92
MAWSON     000714 60   134400-134500   00      79.73  991.8     80.80    12.30    12.22
MAWSON     000714 60   134500-134600   00      77.87  991.8     78.91     9.60     9.52
MAWSON     000714 60   134600-134700   00      78.67  991.8     79.72    10.80    10.72
MAWSON     000714 60   134700-134800   00      74.93  991.8     75.94     5.50     5.42
MAWSON     000714 60   134800-134900   00      80.00  991.9     81.13    12.70    12.62
MAWSON     000714 60   134900-135000   00      78.13  991.9     79.24    10.10    10.02
MAWSON     000714 60   135000-135100   00      76.80  991.9     77.89     8.20     8.12
MAWSON     000714 60   135100-135200   00      77.87  991.9     78.97     9.70     9.62
MAWSON     000714 60   135200-135300   00      76.80  991.9     77.89     8.20     8.12
MAWSON     000714 60   135300-135400   00      76.80  991.9     77.89     8.20     8.12
MAWSON     000714 60   135400-135500   00      76.80  991.9     77.89     8.20     8.12
MAWSON     000714 60   135500-135600   00      72.53  991.9     73.56     2.20     2.12
MAWSON     000714 60   135600-135700   00      77.87  992.0     79.03     9.80     9.72
MAWSON     000714 60   135700-135800   00      77.87  992.0     79.03     9.80     9.72
MAWSON     000714 60   135800-135900   00      76.27  992.0     77.40     7.50     7.42
MAWSON     000714 60   135900-140000   00      77.87  992.0     79.03     9.80     9.72
MAWSON     000714 60   140000-140100   00      77.33  992.0     78.48     9.00     8.92
MAWSON     000714 60   140100-140200   00      76.80  992.0     77.94     8.30     8.22
MAWSON     000714 60   140200-140300   00      78.93  992.0     80.11    11.30    11.22
MAWSON     000714 60   140300-140400   00      80.27  992.1     81.52    13.30    13.22
MAWSON     000714 60   140400-140500   00      77.07  992.1     78.27     8.70     8.62
MAWSON     000714 60   140500-140600   00      75.20  992.1     76.38     6.10     6.02
MAWSON     000714 60   140600-140700   00      78.40  992.1     79.63    10.60    10.52
MAWSON     000714 60   140700-140800   00      76.27  992.1     77.46     7.60     7.52
MAWSON     000714 60   140800-140900   00      76.00  992.1     77.19     7.20     7.12
MAWSON     000714 60   140900-141000   00      77.07  992.1     78.27     8.70     8.62
MAWSON     000714 60   141000-141100   00      74.40  992.1     75.56     5.00     4.92
MAWSON     000714 60   141100-141200   00      77.60  992.2     78.87     9.60     9.52
MAWSON     000714 60   141200-141300   00      72.27  992.2     73.45     2.00     1.92
MAWSON     000714 60   141300-141400   00      77.60  992.2     78.87     9.60     9.52
MAWSON     000714 60   141400-141500   00      74.67  992.2     75.89     5.40     5.32
MAWSON     000714 60   141500-141600   00      77.60  992.2     78.87     9.60     9.52
MAWSON     000714 60   141600-141700   00      80.00  992.2     81.31    13.00    12.92
MAWSON     000714 60   141700-141800   00      78.40  992.2     79.69    10.70    10.62
MAWSON     000714 60   141800-141900   00      76.80  992.3     78.12     8.50     8.42
MAWSON     000714 60   141900-142000   00      75.47  992.3     76.76     6.60     6.52
MAWSON     000714 60   142000-142100   00      75.73  992.3     77.03     7.00     6.92
MAWSON     000714 60   142100-142200   00      76.27  992.3     77.57     7.80     7.72
MAWSON     000714 60   142200-142300   00      76.53  992.3     77.85     8.20     8.12
MAWSON     000714 60   142300-142400   00      75.47  992.3     76.76     6.60     6.52
MAWSON     000714 60   142400-142500   00      78.67  992.3     80.02    11.20    11.12
MAWSON     000714 60   142500-142600   00      77.33  992.3     78.66     9.30     9.22
MAWSON     000714 60   142600-142700   00      78.13  992.4     79.53    10.50    10.42
MAWSON     000714 60   142700-142800   00      77.87  992.4     79.26    10.10    10.02
MAWSON     000714 60   142800-142900   00      79.73  992.4     81.16    12.80    12.72
MAWSON     000714 60   142900-143000   00      76.00  992.4     77.36     7.50     7.42
MAWSON     000714 60   143000-143100   00      80.80  992.4     82.25    14.30    14.22
MAWSON     000714 60   143100-143200   00      75.20  992.4     76.55     6.30     6.22
MAWSON     000714 60   143200-143300   00      74.67  992.4     76.00     5.60     5.52
MAWSON     000714 60   143300-143400   00      77.07  992.4     78.45     9.00     8.92
MAWSON     000714 60   143400-143500   00      78.93  992.4     80.35    11.60    11.52
MAWSON     000714 60   143500-143600   00      73.87  992.4     75.19     4.50     4.42
MAWSON     000714 60   143600-143700   00      70.93  992.4     72.20     0.30     0.22
MAWSON     000714 60   143700-143800   00      77.07  992.4     78.45     9.00     8.92
MAWSON     000714 60   143800-143900   00      75.20  992.4     76.55     6.30     6.22
MAWSON     000714 60   143900-144000   00      78.40  992.5     79.86    10.90    10.82
MAWSON     000714 60   144000-144100   00      75.73  992.5     77.15     7.20     7.12
MAWSON     000714 60   144100-144200   00      76.00  992.5     77.42     7.60     7.52
MAWSON     000714 60   144200-144300   00      78.40  992.5     79.86    10.90    10.82
MAWSON     000714 60   144300-144400   00      73.33  992.5     74.70     3.80     3.72
MAWSON     000714 60   144400-144500   00      74.40  992.5     75.79     5.30     5.22
MAWSON     000714 60   144500-144600   00      74.93  992.5     76.33     6.00     5.92
MAWSON     000714 60   144600-144700   00      76.27  992.5     77.69     7.90     7.82
MAWSON     000714 60   144700-144800   00      76.80  992.5     78.23     8.70     8.62
MAWSON     000714 60   144800-144900   00      77.07  992.5     78.50     9.10     9.02
MAWSON     000714 60   144900-145000   00      74.40  992.5     75.79     5.30     5.22
MAWSON     000714 60   145000-145100   00      75.47  992.5     76.87     6.80     6.72
MAWSON     000714 60   145100-145200   00      75.73  992.5     77.15     7.20     7.12
MAWSON     000714 60   145200-145300   00      72.53  992.5     73.89     2.70     2.62
MAWSON     000714 60   145300-145400   00      74.13  992.5     75.52     4.90     4.82
MAWSON     000714 60   145400-145500   00      77.60  992.5     79.05     9.80     9.72
MAWSON     000714 60   145500-145600   00      77.07  992.5     78.50     9.10     9.02
MAWSON     000714 60   145600-145700   00      75.20  992.5     76.60     6.40     6.32
MAWSON     000714 60   145700-145800   00      72.80  992.5     74.16     3.00     2.92
MAWSON     000714 60   145800-145900   00      72.80  992.5     74.16     3.00     2.92
MAWSON     000714 60   145900-150000   00      72.00  992.6     73.40     2.00     1.92
MAWSON     000714 60   150000-150100   00      75.20  992.6     76.66     6.50     6.42
MAWSON     000714 60   150100-150200   00      76.27  992.6     77.75     8.00     7.92
MAWSON     000714 60   150200-150300   00      74.67  992.6     76.12     5.80     5.72
MAWSON     000714 60   150300-150400   00      77.60  992.6     79.11     9.90     9.82
MAWSON     000714 60   150400-150500   00      72.27  992.6     73.67     2.30     2.22
MAWSON     000714 60   150500-150600   00      74.93  992.6     76.39     6.10     6.02
MAWSON     000714 60   150600-150700   00      76.53  992.6     78.02     8.40     8.32
MAWSON     000714 60   150700-150800   00      77.07  992.6     78.56     9.10     9.02
MAWSON     000714 60   150800-150900   00      79.20  992.6     80.74    12.20    12.12
MAWSON     000714 60   150900-151000   00      76.53  992.6     78.02     8.40     8.32
MAWSON     000714 60   151000-151100   00      77.60  992.6     79.11     9.90     9.82
MAWSON     000714 60   151100-151200   00      73.87  992.6     75.30     4.60     4.52
MAWSON     000714 60   151200-151300   00      76.00  992.6     77.47     7.60     7.52
MAWSON     000714 60   151300-151400   00      74.13  992.6     75.57     5.00     4.92
MAWSON     000714 60   151400-151500   00      73.07  992.6     74.48     3.50     3.42
MAWSON     000714 60   151500-151600   00      73.60  992.6     75.03     4.20     4.12
MAWSON     000714 60   151600-151700   00      74.67  992.6     76.12     5.80     5.72
MAWSON     000714 60   151700-151800   00      76.00  992.6     77.47     7.60     7.52
MAWSON     000714 60   151800-151900   00      77.07  992.6     78.56     9.10     9.02
MAWSON     000714 60   151900-152000   00      76.00  992.7     77.53     7.70     7.62
MAWSON     000714 60   152000-152100   00      74.67  992.7     76.17     5.80     5.72
MAWSON     000714 60   152100-152200   00      74.13  992.7     75.63     5.10     5.02
MAWSON     000714 60   152200-152300   00      73.60  992.7     75.08     4.30     4.22
MAWSON     000714 60   152300-152400   00      71.73  992.7     73.18     1.70     1.62
MAWSON     000714 60   152400-152500   00      75.47  992.7     76.99     7.00     6.92
MAWSON     000714 60   152500-152600   00      73.07  992.7     74.54     3.60     3.52
MAWSON     000714 60   152600-152700   00      75.47  992.7     76.99     7.00     6.92
MAWSON     000714 60   152700-152800   00      73.87  992.7     75.36     4.70     4.62
MAWSON     000714 60   152800-152900   00      72.80  992.7     74.27     3.20     3.12
MAWSON     000714 60   152900-153000   00      76.53  992.7     78.08     8.50     8.42
MAWSON     000714 60   153000-153100   00      74.13  992.7     75.63     5.10     5.02
MAWSON     000714 60   153100-153200   00      72.53  992.7     74.00     2.80     2.72
MAWSON     000714 60   153200-153300   00      73.87  992.7     75.36     4.70     4.62
MAWSON     000714 60   153300-153400   00      76.27  992.7     77.80     8.10     8.02
MAWSON     000714 60   153400-153500   00      75.47  992.7     76.99     7.00     6.92
MAWSON     000714 60   153500-153600   00      77.07  992.8     78.68     9.30     9.22
MAWSON     000714 60   153600-153700   00      77.33  992.8     78.95     9.70     9.62
MAWSON     000714 60   153700-153800   00      72.80  992.8     74.32     3.30     3.22
MAWSON     000714 60   153800-153900   00      73.87  992.8     75.41     4.80     4.72
MAWSON     000714 60   153900-154000   00      75.47  992.8     77.04     7.00     6.92
MAWSON     000714 60   154000-154100   00      74.40  992.8     75.96     5.50     5.42
MAWSON     000714 60   154100-154200   00      73.87  992.8     75.41     4.80     4.72
MAWSON     000714 60   154200-154300   00      76.53  992.8     78.13     8.50     8.42
MAWSON     000714 60   154300-154400   00      73.60  992.8     75.14     4.40     4.32
MAWSON     000714 60   154400-154500   00      72.53  992.8     74.05     2.90     2.82
MAWSON     000714 60   154500-154600   00      72.80  992.8     74.32     3.30     3.22
MAWSON     000714 60   154600-154700   00      73.87  992.8     75.41     4.80     4.72
MAWSON     000714 60   154700-154800   00      74.93  992.9     76.56     6.40     6.32
MAWSON     000714 60   154800-154900   00      73.33  992.9     74.92     4.10     4.02
MAWSON     000714 60   154900-155000   00      74.40  992.9     76.01     5.60     5.52
MAWSON     000714 60   155000-155100   00      75.20  992.9     76.83     6.70     6.62
MAWSON     000714 60   155100-155200   00      73.87  992.9     75.47     4.80     4.72
MAWSON     000714 60   155200-155300   00      75.20  992.9     76.83     6.70     6.62
MAWSON     000714 60   155300-155400   00      74.13  992.9     75.74     5.20     5.12
MAWSON     000714 60   155400-155500   00      76.27  992.9     77.92     8.30     8.22
MAWSON     000714 60   155500-155600   00      74.67  992.9     76.28     6.00     5.92
MAWSON     000714 60   155600-155700   00      71.73  992.9     73.29     1.80     1.72
MAWSON     000714 60   155700-155800   00      74.40  992.9     76.01     5.60     5.52
MAWSON     000714 60   155800-155900   00      77.87  992.9     79.55    10.50    10.42
MAWSON     000714 60   155900-160000   00      73.60  993.0     75.25     4.50     4.42
MAWSON     000714 60   160000-160100   00      73.87  993.0     75.52     4.90     4.82
MAWSON     000714 60   160100-160200   00      73.33  993.0     74.98     4.20     4.12
MAWSON     000714 60   160200-160300   00      74.40  993.0     76.07     5.70     5.62
MAWSON     000714 60   160300-160400   00      71.47  993.0     73.07     1.50     1.42
MAWSON     000714 60   160400-160500   00      78.13  993.0     79.88    11.00    10.92
MAWSON     000714 60   160500-160600   00      75.47  993.0     77.16     7.20     7.12
MAWSON     000714 60   160600-160700   00      72.53  993.0     74.16     3.00     2.92
MAWSON     000714 60   160700-160800   00      73.07  993.0     74.70     3.80     3.72
MAWSON     000714 60   160800-160900   00      72.53  993.0     74.16     3.00     2.92
MAWSON     000714 60   160900-161000   00      72.53  993.0     74.16     3.00     2.92
MAWSON     000714 60   161000-161100   00      74.93  993.0     76.61     6.40     6.32
MAWSON     000714 60   161100-161200   00      73.60  993.0     75.25     4.50     4.42
MAWSON     000714 60   161200-161300   00      71.47  993.1     73.12     1.60     1.52
MAWSON     000714 60   161300-161400   00      74.13  993.1     75.85     5.40     5.32
MAWSON     000714 60   161400-161500   00      73.60  993.1     75.31     4.60     4.52
MAWSON     000714 60   161500-161600   00      70.40  993.1     72.03     0.10     0.02
MAWSON     000714 60   161600-161700   00      76.00  993.1     77.76     8.00     7.92
MAWSON     000714 60   161700-161800   00      76.53  993.1     78.31     8.80     8.72
MAWSON     000714 60   161800-161900   00      72.80  993.1     74.49     3.50     3.42
MAWSON     000714 60   161900-162000   00      73.07  993.1     74.76     3.90     3.82
MAWSON     000714 60   162000-162100   00      73.07  993.1     74.76     3.90     3.82
MAWSON     000714 60   162100-162200   00      73.60  993.1     75.31     4.60     4.52
MAWSON     000714 60   162200-162300   00      72.00  993.1     73.67     2.30     2.22
MAWSON     000714 60   162300-162400   00      73.87  993.2     75.63     5.10     5.02
MAWSON     000714 60   162400-162500   00      72.27  993.2     74.00     2.80     2.72
MAWSON     000714 60   162500-162600   00      72.27  993.2     74.00     2.80     2.72
MAWSON     000714 60   162600-162700   00      69.33  993.2     70.99    -1.40    -1.48
MAWSON     000714 60   162700-162800   00      73.33  993.2     75.09     4.30     4.22
MAWSON     000714 60   162800-162900   00      75.20  993.2     77.00     7.00     6.92
MAWSON     000714 60   162900-163000   00      73.60  993.2     75.36     4.70     4.62
MAWSON     000714 60   163000-163100   00      73.60  993.2     75.36     4.70     4.62
MAWSON     000714 60   163100-163200   00      73.33  993.2     75.09     4.30     4.22
MAWSON     000714 60   163200-163300   00      72.53  993.2     74.27     3.20     3.12
MAWSON     000714 60   163300-163400   00      75.20  993.3     77.06     7.10     7.02
MAWSON     000714 60   163400-163500   00      70.40  993.3     72.14     0.20     0.12
MAWSON     000714 60   163500-163600   00      73.07  993.3     74.87     4.00     3.92
MAWSON     000714 60   163600-163700   00      75.20  993.3     77.06     7.10     7.02
