2020-01-01 03:15:00; 56.509; 71.750;127.520;1428.680;124.543;166.210;384.715;470.699;379.300;183.600;113.757; 98.660;187.288;228.960;237.030;113.889;182.203;130.440;226.952;201.704;221.668;228.978;127.774;256.406;161.796;322.398;123.384
2020-01-01 03:20:00; 56.956; 71.920;128.317;1418.980;122.399;164.738;380.431;470.999;380.142;184.200;113.703;101.314;185.194;229.120;239.085;114.680;183.875;130.286;226.208;200.760;221.832;230.120;129.230;260.070;161.260;323.652;123.437
2020-01-01 03:25:00; 56.169; 69.857;128.917;1432.020;122.456;164.395;382.863;473.345;379.584;182.000;112.543;100.378;187.093;231.307;239.696;113.456;181.164;131.568;225.484;202.854;220.338;229.084;129.572;259.749;162.102;324.198;123.024
2020-01-01 03:30:00; 55.727; 71.513;128.463;1436.620;123.493;165.637;380.743;476.040;381.464;183.000;111.453; 99.020;189.338;229.333;237.849;113.353;183.795;130.904;224.380;203.088;224.166;229.102;128.610;257.486;162.360;324.732;123.204
2020-01-01 03:35:00; 55.482; 70.950;126.880;1432.340;125.309;166.210;381.006;472.268;380.390;181.800;113.490;101.078;186.414;231.413;238.362;112.248;182.812;131.030;225.096;199.754;221.580;228.134;129.610;255.667;160.756;322.614;122.874
2020-01-01 03:40:00; 56.082; 71.430;128.077;1431.000;124.156;163.326;382.870;476.540;380.756;180.400;112.203; 99.636;187.136;231.280;237.415;113.656;183.178;130.794;223.398;200.236;220.028;225.018;130.096;257.273;161.468;325.794;121.958
2020-01-01 03:45:00; 55.595; 69.493;127.750;1430.320;123.465;166.533;381.144;473.922;379.394;183.800;112.160;100.076;190.138;229.093;236.728;112.955;185.756;131.008;224.512;201.704;219.812;226.656;130.382;258.216;161.220;321.418;123.666
2020-01-01 03:50:00; 55.828; 72.360;127.850;1436.000;125.019;164.855;383.387;474.602;378.708;185.000;111.373; 99.562;186.589;230.747;237.978;112.750;184.697;131.364;226.516;200.834;221.480;228.068;129.056;255.804;161.504;325.994;124.133
2020-01-01 03:55:00; 54.902; 69.497;124.587;1429.620;124.557;165.631;383.099;475.888;383.078;182.200;113.593;100.940;187.376;231.147;236.088;113.028;183.119;132.276;225.280;201.538;221.762;228.278;130.106;258.789;161.564;324.170;122.252
2020-01-01 04:00:00; 56.263; 70.753;126.580;1418.340;123.324;165.554;381.999;474.643;379.856;185.800;113.003; 98.834;188.735;230.027;236.698;115.107;182.115;131.386;224.396;202.076;222.854;228.362;128.552;256.498;163.022;325.024;124.001
2020-01-01 04:05:00; 55.360; 71.397;129.550;1437.720;125.844;166.487;385.454;472.755;379.050;184.000;112.717; 99.938;187.496;230.213;236.858;112.342;183.347;132.168;225.992;201.872;222.310;226.828;129.330;257.432;162.198;327.314;122.192
2020-01-01 04:10:00; 56.496; 72.290;125.967;1433.540;124.354;165.193;379.488;472.081;379.080;182.400;113.377;100.548;188.118;229.147;235.677;114.159;181.120;132.498;226.548;201.342;224.728;228.736;128.918;257.288;161.162;322.354;122.284
2020-01-01 04:15:00; 56.582; 71.543;127.803;1432.660;125.461;166.506;382.049;472.276;377.008;182.600;113.790;101.338;186.865;228.800;235.095;114.640;182.340;130.160;224.404;202.056;221.996;229.404;129.446;257.513;161.958;325.510;123.245
2020-01-01 04:20:00; 55.865; 74.493;128.577;1433.700;124.689;166.114;382.619;473.837;381.334;182.600;111.470;100.196;187.538;229.653;236.885;113.899;183.009;131.286;227.092;200.956;222.248;228.804;130.822;257.876;162.922;325.426;123.409
2020-01-01 04:25:00; 54.920; 70.300;128.920;1431.580;123.128;163.598;384.275;476.135;380.724;180.800;110.770; 99.904;184.197;231.093;237.632;113.585;182.762;131.122;225.374;202.742;223.380;228.364;128.540;257.485;160.176;326.054;121.883
2020-01-01 04:30:00; 55.961; 70.230;126.843;1423.580;123.716;165.119;380.144;468.316;380.340;182.800;112.770; 99.336;186.850;232.240;237.099;112.758;185.292;130.804;226.412;203.332;218.688;227.620;129.116;257.143;161.812;326.898;122.660
2020-01-01 04:35:00; 56.714; 71.963;127.040;1429.800;122.474;165.981;384.236;474.533;380.194;183.400;113.400; 99.964;188.188;231.173;237.650;112.909;184.067;130.596;225.240;202.262;222.034;228.748;129.878;257.537;162.618;326.986;123.069
2020-01-01 04:40:00; 55.778; 69.673;127.077;1428.140;125.633;166.238;381.547;476.052;380.378;184.800;111.653; 98.374;187.703;230.960;235.882;112.395;183.951;130.648;227.168;201.722;224.252;228.094;128.434;261.072;162.018;322.658;123.582
2020-01-01 04:45:00; 55.468; 71.870;128.737;1429.400;125.372;166.474;380.506;473.124;379.698;185.200;113.500; 99.888;186.258;228.880;238.200;112.581;181.047;131.900;222.992;200.708;222.892;229.496;128.230;256.276;160.450;322.100;123.188
