ALMA-ATA-B LATITUDE    43.14     LONGITUDE     76.6      ALTITUDE    3340 M
ALMA-ATA-B INSTRUMENT   18-NM-64  NEUTRON MONITOR
ALMA-ATA-B STANDARD PRESSURE    679.3   MB     COEFFICIENT   -0.72     % / MB
ALMA-ATA-B PRE-INCREASE BASELINE TIME INTERVAL    000714    090000-100000   UT
ALMA-ATA-B PRE-INCREASE AVERAGE COUNTING RATE  1,138.36      COUNTS PER SECOND
ALMA-ATA-B TIME INTERVALS    60          3600     
ALMA-ATA-B SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S     (MB)      C/S
ALMA-ATA-B 000714 60   164200-164300   00    1146.40  679.0   1144.01     0.50    -9999
ALMA-ATA-B 000714 60   164300-164400   00    1147.07  679.0   1144.69     0.60    -9999
ALMA-ATA-B 000714 60   164400-164500   00    1146.13  679.0   1143.76     0.50    -9999
ALMA-ATA-B 000714 60   164500-164600   00    1157.87  679.0   1155.48     1.50    -9999
ALMA-ATA-B 000714 60   164600-164700   00    1152.13  679.0   1149.77     1.00    -9999
ALMA-ATA-B 000714 60   164700-164800   00    1156.80  679.0   1154.44     1.40    -9999
ALMA-ATA-B 000714 60   164800-164900   00    1148.13  679.0   1145.80     0.70    -9999
ALMA-ATA-B 000714 60   164900-165000   00    1139.07  679.0   1136.76    -0.10    -9999
ALMA-ATA-B 000714 60   165000-165100   00    1145.33  679.0   1143.03     0.40    -9999
ALMA-ATA-B 000714 60   165100-165200   00    1130.67  679.0   1128.40    -0.90    -9999
ALMA-ATA-B 000714 60   165200-165300   00    1144.80  679.0   1142.52     0.40    -9999
ALMA-ATA-B 000714 60   165300-165400   00    1140.27  679.0   1138.01     0.00    -9999
ALMA-ATA-B 000714 60   165400-165500   00    1131.47  679.0   1129.23    -0.80    -9999
ALMA-ATA-B 000714 60   165500-165600   00    1153.73  679.0   1151.47     1.20    -9999
ALMA-ATA-B 000714 60   165600-165700   00    1133.07  679.0   1130.86    -0.70    -9999
ALMA-ATA-B 000714 60   165700-165800   00    1152.53  679.0   1150.30     1.00    -9999
ALMA-ATA-B 000714 60   165800-165900   00    1144.13  679.0   1141.93     0.30    -9999
ALMA-ATA-B 000714 60   165900-170000   00    1134.00  679.0   1131.83    -0.60    -9999
ALMA-ATA-B 000714 60   170000-170100   00    1142.80  679.1   1141.03     0.20    -9999
ALMA-ATA-B 000714 60   170100-170200   00    1162.13  679.1   1160.35     1.90    -9999
ALMA-ATA-B 000714 60   170200-170300   00    1134.80  679.1   1133.07    -0.50    -9999
ALMA-ATA-B 000714 60   170300-170400   00    1160.40  679.1   1158.65     1.80    -9999
ALMA-ATA-B 000714 60   170400-170500   00    1128.53  679.1   1126.84    -1.00    -9999
ALMA-ATA-B 000714 60   170500-170600   00    1146.67  679.1   1144.96     0.60    -9999
ALMA-ATA-B 000714 60   170600-170700   00    1134.27  679.1   1132.59    -0.50    -9999
ALMA-ATA-B 000714 60   170700-170800   00    1153.47  679.1   1151.77     1.20    -9999
ALMA-ATA-B 000714 60   170800-170900   00    1155.73  679.1   1154.04     1.40    -9999
ALMA-ATA-B 000714 60   170900-171000   00    1135.87  679.1   1134.21    -0.40    -9999
ALMA-ATA-B 000714 60   171000-171100   00    1132.53  679.1   1130.89    -0.70    -9999
ALMA-ATA-B 000714 60   171100-171200   00    1144.67  679.1   1143.02     0.40    -9999
ALMA-ATA-B 000714 60   171200-171300   00    1135.73  679.1   1134.10    -0.40    -9999
ALMA-ATA-B 000714 60   171300-171400   00    1136.13  679.1   1134.51    -0.30    -9999
ALMA-ATA-B 000714 60   171400-171500   00    1144.13  679.1   1142.50     0.40    -9999
ALMA-ATA-B 000714 60   171500-171600   00    1143.60  679.1   1141.97     0.30    -9999
ALMA-ATA-B 000714 60   171600-171700   00    1156.13  679.1   1154.49     1.40    -9999
ALMA-ATA-B 000714 60   171700-171800   00    1136.00  679.1   1134.39    -0.30    -9999
ALMA-ATA-B 000714 60   171800-171900   00    1146.27  679.1   1144.65     0.60    -9999
ALMA-ATA-B 000714 60   171900-172000   00    1147.20  679.1   1145.58     0.60    -9999
ALMA-ATA-B 000714 60   172000-172100   00    1133.07  679.1   1131.47    -0.60    -9999
ALMA-ATA-B 000714 60   172100-172200   00    1149.87  679.1   1148.25     0.90    -9999
ALMA-ATA-B 000714 60   172200-172300   00    1162.67  679.1   1161.03     2.00    -9999
ALMA-ATA-B 000714 60   172300-172400   00    1140.27  679.1   1138.66     0.00    -9999
ALMA-ATA-B 000714 60   172400-172500   00    1154.00  679.1   1152.37     1.20    -9999
ALMA-ATA-B 000714 60   172500-172600   00    1130.00  679.1   1128.40    -0.90    -9999
ALMA-ATA-B 000714 60   172600-172700   00    1148.53  679.1   1146.91     0.80    -9999
ALMA-ATA-B 000714 60   172700-172800   00    1127.07  679.1   1125.47    -1.10    -9999
ALMA-ATA-B 000714 60   172800-172900   00    1147.33  679.1   1145.70     0.60    -9999
ALMA-ATA-B 000714 60   172900-173000   00    1154.13  679.1   1152.49     1.20    -9999
ALMA-ATA-B 000714 60   173000-173100   00    1157.60  679.1   1155.94     1.50    -9999
ALMA-ATA-B 000714 60   173100-173200   00    1141.07  679.1   1139.43     0.10    -9999
ALMA-ATA-B 000714 60   173200-173300   00    1151.07  679.1   1149.41     1.00    -9999
ALMA-ATA-B 000714 60   173300-173400   00    1179.60  679.1   1177.89     3.50    -9999
ALMA-ATA-B 000714 60   173400-173500   00    1148.00  679.1   1146.33     0.70    -9999
ALMA-ATA-B 000714 60   173500-173600   00    1148.93  679.1   1147.25     0.80    -9999
ALMA-ATA-B 000714 60   173600-173700   00    1125.47  679.1   1123.81    -1.30    -9999
ALMA-ATA-B 000714 60   173700-173800   00    1161.73  679.1   1160.01     1.90    -9999
ALMA-ATA-B 000714 60   173800-173900   00    1128.80  679.1   1127.12    -1.00    -9999
ALMA-ATA-B 000714 60   173900-174000   00    1123.33  679.1   1121.65    -1.50    -9999
ALMA-ATA-B 000714 60   174000-174100   00    1155.60  679.1   1153.85     1.40    -9999
ALMA-ATA-B 000714 60   174100-174200   00    1135.47  679.1   1133.74    -0.40    -9999
ALMA-ATA-B 000714 60   174200-174300   00    1126.80  679.1   1125.07    -1.20    -9999
ALMA-ATA-B 000714 60   174300-174400   00    1142.00  679.1   1140.23     0.20    -9999
ALMA-ATA-B 000714 60   174400-174500   00    1154.67  679.1   1152.86     1.30    -9999
ALMA-ATA-B 000714 60   174500-174600   00    1136.67  679.1   1134.88    -0.30    -9999
ALMA-ATA-B 000714 60   174600-174700   00    1121.47  679.1   1119.69    -1.60    -9999
ALMA-ATA-B 000714 60   174700-174800   00    1128.53  679.1   1126.72    -1.00    -9999
ALMA-ATA-B 000714 60   174800-174900   00    1123.20  679.1   1121.38    -1.50    -9999
ALMA-ATA-B 000714 60   174900-175000   00    1140.80  679.1   1138.93     0.10    -9999
ALMA-ATA-B 000714 60   175000-175100   00    1152.40  679.1   1150.50     1.10    -9999
ALMA-ATA-B 000714 60   175100-175200   00    1142.00  679.1   1140.09     0.20    -9999
ALMA-ATA-B 000714 60   175200-175300   00    1140.80  679.1   1138.87     0.00    -9999
ALMA-ATA-B 000714 60   175300-175400   00    1133.60  679.1   1131.67    -0.60    -9999
ALMA-ATA-B 000714 60   175400-175500   00    1120.80  679.1   1118.87    -1.70    -9999
ALMA-ATA-B 000714 60   175500-175600   00    1146.80  679.1   1144.80     0.60    -9999
ALMA-ATA-B 000714 60   175600-175700   00    1118.67  679.1   1116.69    -1.90    -9999
ALMA-ATA-B 000714 60   175700-175800   00    1131.47  679.1   1129.45    -0.80    -9999
ALMA-ATA-B 000714 60   175800-175900   00    1146.53  679.0   1144.46     0.50    -9999
ALMA-ATA-B 000714 60   175900-180000   00    1148.67  679.0   1146.56     0.70    -9999
ALMA-ATA-B 000714 60   180000-180100   00    1111.60  679.1   1109.74    -2.50    -9999
ALMA-ATA-B 000714 60   180100-180200   00    1129.20  679.1   1127.28    -1.00    -9999
ALMA-ATA-B 000714 60   180200-180300   00    1124.13  679.1   1122.20    -1.40    -9999
ALMA-ATA-B 000714 60   180300-180400   00    1126.00  679.1   1124.03    -1.30    -9999
ALMA-ATA-B 000714 60   180400-180500   00    1131.87  679.1   1129.86    -0.70    -9999
ALMA-ATA-B 000714 60   180500-180600   00    1134.80  679.0   1132.76    -0.50    -9999
ALMA-ATA-B 000714 60   180600-180700   00    1120.27  679.0   1118.22    -1.80    -9999
ALMA-ATA-B 000714 60   180700-180800   00    1142.80  679.0   1140.68     0.20    -9999
ALMA-ATA-B 000714 60   180800-180900   00    1134.00  679.0   1131.86    -0.60    -9999
ALMA-ATA-B 000714 60   180900-181000   00    1130.40  679.0   1128.23    -0.90    -9999
ALMA-ATA-B 000714 60   181000-181100   00    1122.80  679.0   1120.61    -1.60    -9999
ALMA-ATA-B 000714 60   181100-181200   00    1131.47  679.0   1129.23    -0.80    -9999
ALMA-ATA-B 000714 60   181200-181300   00    1133.33  679.0   1131.05    -0.60    -9999
ALMA-ATA-B 000714 60   181300-181400   00    1127.20  679.0   1124.89    -1.20    -9999
ALMA-ATA-B 000714 60   181400-181500   00    1130.67  679.0   1128.31    -0.90    -9999
ALMA-ATA-B 000714 60   181500-181600   00    1140.27  679.0   1137.85     0.00    -9999
ALMA-ATA-B 000714 60   181600-181700   00    1126.80  679.0   1124.37    -1.20    -9999
ALMA-ATA-B 000714 60   181700-181800   00    1134.67  679.0   1132.17    -0.50    -9999
ALMA-ATA-B 000714 60   181800-181900   00    1139.47  679.0   1136.91    -0.10    -9999
ALMA-ATA-B 000714 60   181900-182000   00    1124.40  679.0   1121.84    -1.50    -9999
ALMA-ATA-B 000714 60   182000-182100   00    1126.13  679.0   1123.52    -1.30    -9999
ALMA-ATA-B 000714 60   182100-182200   00    1131.20  679.0   1128.52    -0.90    -9999
ALMA-ATA-B 000714 60   182200-182300   00    1146.53  679.0   1143.77     0.50    -9999
ALMA-ATA-B 000714 60   182300-182400   00    1142.00  679.0   1139.20     0.10    -9999
ALMA-ATA-B 000714 60   182400-182500   00    1147.33  679.0   1144.47     0.50    -9999
ALMA-ATA-B 000714 60   182500-182600   00    1142.00  678.9   1139.09     0.10    -9999
ALMA-ATA-B 000714 60   182600-182700   00    1126.27  678.9   1123.34    -1.30    -9999
ALMA-ATA-B 000714 60   182700-182800   00    1145.20  678.9   1142.17     0.30    -9999
ALMA-ATA-B 000714 60   182800-182900   00    1147.87  678.9   1144.78     0.60    -9999
ALMA-ATA-B 000714 60   182900-183000   00    1135.33  678.9   1132.22    -0.50    -9999
ALMA-ATA-B 000714 60   183000-183100   00    1132.80  678.9   1129.63    -0.80    -9999
ALMA-ATA-B 000714 60   183100-183200   00    1133.47  678.9   1130.24    -0.70    -9999
ALMA-ATA-B 000714 60   183200-183300   00    1153.73  678.9   1150.38     1.10    -9999
ALMA-ATA-B 000714 60   183300-183400   00    1124.13  678.9   1120.81    -1.50    -9999
ALMA-ATA-B 000714 60   183400-183500   00    1143.47  678.9   1140.02     0.10    -9999
ALMA-ATA-B 000714 60   183500-183600   00    1135.60  678.9   1132.11    -0.50    -9999
ALMA-ATA-B 000714 60   183600-183700   00    1141.33  678.9   1137.76    -0.10    -9999
ALMA-ATA-B 000714 60   183700-183800   00    1147.60  678.9   1143.94     0.50    -9999
ALMA-ATA-B 000714 60   183800-183900   00    1147.07  678.8   1143.34     0.40    -9999
ALMA-ATA-B 000714 60   183900-184000   00    1147.33  678.8   1143.54     0.50    -9999
ALMA-ATA-B 000714 60   184000-184100   00    1149.60  678.8   1145.73     0.60    -9999
ALMA-ATA-B 000714 60   184100-184200   00    1136.40  678.8   1132.50    -0.50    -9999
ALMA-ATA-B 000714 60   184200-184300   00    1153.07  678.8   1149.04     0.90    -9999
ALMA-ATA-B 000714 60   184300-184400   00    1129.07  678.8   1125.05    -1.20    -9999
ALMA-ATA-B 000714 60   184400-184500   00    1145.20  678.8   1141.05     0.20    -9999
ALMA-ATA-B 000714 60   184500-184600   00    1148.13  678.8   1143.89     0.50    -9999
ALMA-ATA-B 000714 60   184600-184700   00    1131.73  678.8   1127.48    -1.00    -9999
ALMA-ATA-B 000714 60   184700-184800   00    1158.13  678.8   1153.70     1.30    -9999
ALMA-ATA-B 000714 60   184800-184900   00    1131.20  678.8   1126.79    -1.00    -9999
ALMA-ATA-B 000714 60   184900-185000   00    1137.73  678.7   1133.22    -0.50    -9999
ALMA-ATA-B 000714 60   185000-185100   00    1148.53  678.7   1143.89     0.50    -9999
ALMA-ATA-B 000714 60   185100-185200   00    1153.87  678.7   1149.12     0.90    -9999
ALMA-ATA-B 000714 60   185200-185300   00    1153.87  678.7   1149.03     0.90    -9999
ALMA-ATA-B 000714 60   185300-185400   00    1151.60  678.7   1146.69     0.70    -9999
ALMA-ATA-B 000714 60   185400-185500   00    1129.60  678.7   1124.70    -1.20    -9999
ALMA-ATA-B 000714 60   185500-185600   00    1146.13  678.7   1141.07     0.20    -9999
ALMA-ATA-B 000714 60   185600-185700   00    1130.40  678.7   1125.32    -1.10    -9999
ALMA-ATA-B 000714 60   185700-185800   00    1160.00  678.7   1154.70     1.40    -9999
ALMA-ATA-B 000714 60   185800-185900   00    1129.33  678.7   1124.08    -1.30    -9999
ALMA-ATA-B 000714 60   185900-190000   00    1129.60  678.6   1124.26    -1.20    -9999
ALMA-ATA-B 000714 60   190000-190100   00    1125.47  678.6   1119.75    -1.60    -9999
ALMA-ATA-B 000714 60   190100-190200   00    1128.27  678.6   1122.44    -1.40    -9999
ALMA-ATA-B 000714 60   190200-190300   00    1143.33  678.6   1137.33    -0.10    -9999
ALMA-ATA-B 000714 60   190300-190400   00    1142.13  678.6   1136.04    -0.20    -9999
ALMA-ATA-B 000714 60   190400-190500   00    1137.87  678.5   1131.70    -0.60    -9999
ALMA-ATA-B 000714 60   190500-190600   00    1125.73  678.5   1119.54    -1.70    -9999
ALMA-ATA-B 000714 60   190600-190700   00    1141.33  678.5   1134.96    -0.30    -9999
ALMA-ATA-B 000714 60   190700-190800   00    1140.13  678.5   1133.67    -0.40    -9999
ALMA-ATA-B 000714 60   190800-190900   00    1136.93  678.5   1130.39    -0.70    -9999
ALMA-ATA-B 000714 60   190900-191000   00    1151.20  678.5   1144.47     0.50    -9999
ALMA-ATA-B 000714 60   191000-191100   00    1145.87  678.5   1139.07     0.10    -9999
ALMA-ATA-B 000714 60   191100-191200   00    1148.53  678.5   1141.62     0.30    -9999
ALMA-ATA-B 000714 60   191200-191300   00    1147.87  678.4   1140.86     0.20    -9999
ALMA-ATA-B 000714 60   191300-191400   00    1158.80  678.4   1151.62     1.20    -9999
ALMA-ATA-B 000714 60   191400-191500   00    1147.20  678.4   1139.99     0.10    -9999
ALMA-ATA-B 000714 60   191500-191600   00    1151.20  678.4   1143.87     0.50    -9999
ALMA-ATA-B 000714 60   191600-191700   00    1152.27  678.4   1144.82     0.60    -9999
ALMA-ATA-B 000714 60   191700-191800   00    1151.47  678.4   1143.93     0.50    -9999
ALMA-ATA-B 000714 60   191800-191900   00    1138.13  678.4   1130.58    -0.70    -9999
ALMA-ATA-B 000714 60   191900-192000   00    1134.53  678.4   1126.90    -1.00    -9999
ALMA-ATA-B 000714 60   192000-192100   00    1149.60  678.3   1141.76     0.30    -9999
ALMA-ATA-B 000714 60   192100-192200   00    1142.13  678.3   1134.24    -0.40    -9999
ALMA-ATA-B 000714 60   192200-192300   00    1121.87  678.3   1114.01    -2.10    -9999
ALMA-ATA-B 000714 60   192300-192400   00    1141.47  678.3   1133.37    -0.40    -9999
ALMA-ATA-B 000714 60   192400-192500   00    1142.67  678.3   1134.46    -0.30    -9999
ALMA-ATA-B 000714 60   192500-192600   00    1141.20  678.3   1132.89    -0.50    -9999
ALMA-ATA-B 000714 60   192600-192700   00    1154.93  678.3   1146.42     0.70    -9999
ALMA-ATA-B 000714 60   192700-192800   00    1127.33  678.3   1118.92    -1.70    -9999
ALMA-ATA-B 000714 60   192800-192900   00    1156.13  678.2   1147.40     0.80    -9999
ALMA-ATA-B 000714 60   192900-193000   00    1150.80  678.2   1141.99     0.30    -9999
ALMA-ATA-B 000714 60   193000-193100   00    1155.20  678.2   1146.25     0.70    -9999
ALMA-ATA-B 000714 60   193100-193200   00    1136.53  678.2   1127.62    -0.90    -9999
ALMA-ATA-B 000714 60   193200-193300   00    1161.73  678.2   1152.51     1.20    -9999
ALMA-ATA-B 000714 60   193300-193400   00    1143.20  678.2   1134.02    -0.40    -9999
ALMA-ATA-B 000714 60   193400-193500   00    1141.60  678.2   1132.32    -0.50    -9999
ALMA-ATA-B 000714 60   193500-193600   00    1148.13  678.2   1138.69     0.00    -9999
ALMA-ATA-B 000714 60   193600-193700   00    1142.00  678.1   1132.50    -0.50    -9999
ALMA-ATA-B 000714 60   193700-193800   00    1153.07  678.1   1143.36     0.40    -9999
ALMA-ATA-B 000714 60   193800-193900   00    1166.27  678.1   1156.34     1.60    -9999
ALMA-ATA-B 000714 60   193900-194000   00    1154.27  678.1   1144.32     0.50    -9999
ALMA-ATA-B 000714 60   194000-194100   00    1138.27  678.1   1128.35    -0.90    -9999
ALMA-ATA-B 000714 60   194100-194200   00    1140.67  678.1   1130.62    -0.70    -9999
ALMA-ATA-B 000714 60   194200-194300   00    1150.53  678.1   1140.28     0.20    -9999
ALMA-ATA-B 000714 60   194300-194400   00    1157.60  678.0   1147.17     0.80    -9999
ALMA-ATA-B 000714 60   194400-194500   00    1129.47  678.0   1119.18    -1.70    -9999
ALMA-ATA-B 000714 60   194500-194600   00    1138.53  678.0   1128.05    -0.90    -9999
ALMA-ATA-B 000714 60   194600-194700   00    1156.00  678.0   1145.24     0.60    -9999
ALMA-ATA-B 000714 60   194700-194800   00    1140.93  678.0   1130.20    -0.70    -9999
ALMA-ATA-B 000714 60   194800-194900   00    1149.33  678.0   1138.40     0.00    -9999
ALMA-ATA-B 000714 60   194900-195000   00    1135.33  678.0   1124.42    -1.20    -9999
ALMA-ATA-B 000714 60   195000-195100   00    1139.33  677.9   1128.26    -0.90    -9999
ALMA-ATA-B 000714 60   195100-195200   00    1144.53  677.9   1133.29    -0.40    -9999
ALMA-ATA-B 000714 60   195200-195300   00    1148.13  677.9   1136.74    -0.10    -9999
ALMA-ATA-B 000714 60   195300-195400   00    1132.93  677.9   1121.57    -1.50    -9999
ALMA-ATA-B 000714 60   195400-195500   00    1149.33  677.9   1137.69    -0.10    -9999
ALMA-ATA-B 000714 60   195500-195600   00    1149.60  677.9   1137.84     0.00    -9999
ALMA-ATA-B 000714 60   195600-195700   00    1150.93  677.9   1139.04     0.10    -9999
ALMA-ATA-B 000714 60   195700-195800   00    1158.80  677.8   1146.70     0.70    -9999
ALMA-ATA-B 000714 60   195800-195900   00    1142.13  677.8   1130.09    -0.70    -9999
ALMA-ATA-B 000714 60   195900-200000   00    1156.27  677.8   1143.95     0.50    -9999
ALMA-ATA-B 000714 60   200000-200100   00    1134.40  677.7   1121.29    -1.50    -9999
ALMA-ATA-B 000714 60   200100-200200   00    1146.67  677.7   1133.29    -0.40    -9999
ALMA-ATA-B 000714 60   200200-200300   00    1164.93  677.7   1151.22     1.10    -9999
ALMA-ATA-B 000714 60   200300-200400   00    1146.27  677.6   1132.65    -0.50    -9999
ALMA-ATA-B 000714 60   200400-200500   00    1150.93  677.6   1137.14    -0.10    -9999
ALMA-ATA-B 000714 60   200500-200600   00    1163.87  677.6   1149.80     1.00    -9999
ALMA-ATA-B 000714 60   200600-200700   00    1135.33  677.6   1121.50    -1.50    -9999
ALMA-ATA-B 000714 60   200700-200800   00    1178.13  677.6   1163.66     2.20    -9999
ALMA-ATA-B 000714 60   200800-200900   00    1137.73  677.6   1123.64    -1.30    -9999
ALMA-ATA-B 000714 60   200900-201000   00    1149.07  677.6   1134.72    -0.30    -9999
ALMA-ATA-B 000714 60   201000-201100   00    1159.47  677.5   1144.88     0.60    -9999
ALMA-ATA-B 000714 60   201100-201200   00    1158.40  677.5   1143.72     0.50    -9999
ALMA-ATA-B 000714 60   201200-201300   00    1155.20  677.5   1140.45     0.20    -9999
ALMA-ATA-B 000714 60   201300-201400   00    1152.27  677.5   1137.45    -0.10    -9999
ALMA-ATA-B 000714 60   201400-201500   00    1128.00  677.5   1113.40    -2.20    -9999
ALMA-ATA-B 000714 60   201500-201600   00    1158.27  677.5   1143.17     0.40    -9999
ALMA-ATA-B 000714 60   201600-201700   00    1145.07  677.5   1130.04    -0.70    -9999
ALMA-ATA-B 000714 60   201700-201800   00    1163.20  677.5   1147.84     0.80    -9999
ALMA-ATA-B 000714 60   201800-201900   00    1158.13  677.4   1142.74     0.40    -9999
ALMA-ATA-B 000714 60   201900-202000   00    1165.73  677.4   1150.14     1.00    -9999
ALMA-ATA-B 000714 60   202000-202100   00    1140.93  677.4   1125.58    -1.10    -9999
ALMA-ATA-B 000714 60   202100-202200   00    1162.80  677.4   1147.06     0.80    -9999
ALMA-ATA-B 000714 60   202200-202300   00    1157.60  677.4   1141.84     0.30    -9999
ALMA-ATA-B 000714 60   202300-202400   00    1142.80  677.4   1127.15    -1.00    -9999
ALMA-ATA-B 000714 60   202400-202500   00    1139.33  677.4   1123.64    -1.30    -9999
ALMA-ATA-B 000714 60   202500-202600   00    1133.60  677.4   1117.91    -1.80    -9999
ALMA-ATA-B 000714 60   202600-202700   00    1161.60  677.4   1145.43     0.60    -9999
ALMA-ATA-B 000714 60   202700-202800   00    1148.40  677.3   1132.33    -0.50    -9999
ALMA-ATA-B 000714 60   202800-202900   00    1147.07  677.3   1130.94    -0.70    -9999
ALMA-ATA-B 000714 60   202900-203000   00    1135.73  677.3   1119.69    -1.60    -9999
ALMA-ATA-B 000714 60   203000-203100   00    1131.20  677.3   1115.14    -2.00    -9999
ALMA-ATA-B 000714 60   203100-203200   00    1137.60  677.3   1121.37    -1.50    -9999
ALMA-ATA-B 000714 60   203200-203300   00    1145.60  677.3   1129.18    -0.80    -9999
ALMA-ATA-B 000714 60   203300-203400   00    1151.60  677.3   1135.03    -0.30    -9999
ALMA-ATA-B 000714 60   203400-203500   00    1151.47  677.3   1134.82    -0.30    -9999
ALMA-ATA-B 000714 60   203500-203600   00    1167.87  677.3   1150.91     1.10    -9999
ALMA-ATA-B 000714 60   203600-203700   00    1149.33  677.3   1132.58    -0.50    -9999
ALMA-ATA-B 000714 60   203700-203800   00    1156.27  677.3   1139.35     0.10    -9999
ALMA-ATA-B 000714 60   203800-203900   00    1156.13  677.2   1139.15     0.10    -9999
ALMA-ATA-B 000714 60   203900-204000   00    1163.07  677.2   1145.92     0.70    -9999
ALMA-ATA-B 000714 60   204000-204100   00    1160.13  677.2   1142.96     0.40    -9999
ALMA-ATA-B 000714 60   204100-204200   00    1160.53  677.2   1143.30     0.40    -9999
ALMA-ATA-B 000714 60   204200-204300   00    1144.27  677.2   1127.21    -1.00    -9999
ALMA-ATA-B 000714 60   204300-204400   00    1169.07  677.2   1151.58     1.20    -9999
ALMA-ATA-B 000714 60   204400-204500   00    1157.20  677.2   1139.84     0.10    -9999
ALMA-ATA-B 000714 60   204500-204600   00    1161.87  677.2   1144.38     0.50    -9999
ALMA-ATA-B 000714 60   204600-204700   00    1164.40  677.2   1146.82     0.70    -9999
ALMA-ATA-B 000714 60   204700-204800   00    1148.40  677.2   1131.01    -0.60    -9999
ALMA-ATA-B 000714 60   204800-204900   00    1150.13  677.2   1132.67    -0.50    -9999
ALMA-ATA-B 000714 60   204900-205000   00    1159.07  677.2   1141.42     0.30    -9999
ALMA-ATA-B 000714 60   205000-205100   00    1155.20  677.2   1137.57    -0.10    -9999
ALMA-ATA-B 000714 60   205100-205200   00    1171.07  677.2   1153.15     1.30    -9999
ALMA-ATA-B 000714 60   205200-205300   00    1142.53  677.2   1125.01    -1.20    -9999
ALMA-ATA-B 000714 60   205300-205400   00    1164.53  677.1   1146.63     0.70    -9999
ALMA-ATA-B 000714 60   205400-205500   00    1150.80  677.1   1133.07    -0.50    -9999
ALMA-ATA-B 000714 60   205500-205600   00    1151.60  677.1   1133.81    -0.40    -9999
ALMA-ATA-B 000714 60   205600-205700   00    1147.20  677.1   1129.45    -0.80    -9999
ALMA-ATA-B 000714 60   205700-205800   00    1163.20  677.1   1145.16     0.60    -9999
ALMA-ATA-B 000714 60   205800-205900   00    1146.13  677.1   1128.33    -0.90    -9999
ALMA-ATA-B 000714 60   205900-210000   00    1140.53  677.1   1122.78    -1.40    -9999
ALMA-ATA-B 000714 60   210000-210100   00    1145.20  677.2   1127.95    -0.90    -9999
ALMA-ATA-B 000714 60   210100-210200   00    1153.20  677.2   1135.81    -0.20    -9999
ALMA-ATA-B 000714 60   210200-210300   00    1155.20  677.2   1137.75    -0.10    -9999
ALMA-ATA-B 000714 60   210300-210400   00    1144.67  677.2   1127.35    -1.00    -9999
ALMA-ATA-B 000714 60   210400-210500   00    1164.67  677.2   1147.02     0.80    -9999
ALMA-ATA-B 000714 60   210500-210600   00    1148.27  677.2   1130.84    -0.70    -9999
ALMA-ATA-B 000714 60   210600-210700   00    1160.53  677.2   1142.89     0.40    -9999
ALMA-ATA-B 000714 60   210700-210800   00    1156.67  677.2   1139.06     0.10    -9999
ALMA-ATA-B 000714 60   210800-210900   00    1152.93  677.2   1135.36    -0.30    -9999
ALMA-ATA-B 000714 60   210900-211000   00    1179.47  677.2   1161.46     2.00    -9999
ALMA-ATA-B 000714 60   211000-211100   00    1151.07  677.2   1133.47    -0.40    -9999
ALMA-ATA-B 000714 60   211100-211200   00    1153.33  677.2   1135.67    -0.20    -9999
ALMA-ATA-B 000714 60   211200-211300   00    1163.20  677.2   1145.37     0.60    -9999
ALMA-ATA-B 000714 60   211300-211400   00    1182.53  677.2   1164.38     2.30    -9999
ALMA-ATA-B 000714 60   211400-211500   00    1157.87  677.1   1140.06     0.20    -9999
ALMA-ATA-B 000714 60   211500-211600   00    1154.00  677.1   1136.23    -0.20    -9999
ALMA-ATA-B 000714 60   211600-211700   00    1173.73  677.1   1155.64     1.50    -9999
ALMA-ATA-B 000714 60   211700-211800   00    1161.60  677.1   1143.67     0.50    -9999
ALMA-ATA-B 000714 60   211800-211900   00    1147.20  677.1   1129.47    -0.80    -9999
ALMA-ATA-B 000714 60   211900-212000   00    1147.07  677.1   1129.31    -0.80    -9999
ALMA-ATA-B 000714 60   212000-212100   00    1168.80  677.1   1150.69     1.10    -9999
ALMA-ATA-B 000714 60   212100-212200   00    1150.93  677.1   1133.07    -0.50    -9999
ALMA-ATA-B 000714 60   212200-212300   00    1156.67  677.1   1138.69     0.00    -9999
ALMA-ATA-B 000714 60   212300-212400   00    1140.93  677.1   1123.18    -1.30    -9999
ALMA-ATA-B 000714 60   212400-212500   00    1154.27  677.1   1136.29    -0.20    -9999
ALMA-ATA-B 000714 60   212500-212600   00    1160.40  677.1   1142.30     0.30    -9999
ALMA-ATA-B 000714 60   212600-212700   00    1147.87  677.1   1129.94    -0.70    -9999
ALMA-ATA-B 000714 60   212700-212800   00    1165.20  677.1   1146.98     0.80    -9999
ALMA-ATA-B 000714 60   212800-212900   00    1169.33  677.1   1151.03     1.10    -9999
ALMA-ATA-B 000714 60   212900-213000   00    1177.73  677.1   1159.28     1.80    -9999
ALMA-ATA-B 000714 60   213000-213100   00    1153.20  677.1   1135.11    -0.30    -9999
ALMA-ATA-B 000714 60   213100-213200   00    1147.87  677.1   1129.84    -0.70    -9999
ALMA-ATA-B 000714 60   213200-213300   00    1157.33  677.1   1139.14     0.10    -9999
ALMA-ATA-B 000714 60   213300-213400   00    1152.40  677.1   1134.26    -0.40    -9999
ALMA-ATA-B 000714 60   213400-213500   00    1166.00  677.1   1147.63     0.80    -9999
