JUNGFRAU2  LATITUDE    46.55     LONGITUDE     7.98      ALTITUDE    3475 M
JUNGFRAU2  INSTRUMENT   3-NM-64  NEUTRON MONITOR	
JUNGFRAU2  STANDARD PRESSURE    482     MMHG   COEFFICIENT   -0.96     % / MMHG
JUNGFRAU2  PRE-INCREASE BASELINE TIME INTERVAL    010415    120000-130000   UT
JUNGFRAU2  PRE-INCREASE AVERAGE COUNTING RATE    309.66      COUNTS PER SECOND
JUNGFRAU2  TIME INTERVALS    60          3600     
JUNGFRAU2  SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
JUNGFRAU2  010415 60   181900-182000   30     288.80  491.1    315.17     1.80    -9999
JUNGFRAU2  010415 60   182000-182100   30     282.55  491.0    308.03    -0.50    -9999
JUNGFRAU2  010415 60   182100-182200   30     281.77  491.0    307.18    -0.80    -9999
JUNGFRAU2  010415 60   182200-182300   30     285.45  490.8    310.60     0.30    -9999
JUNGFRAU2  010415 60   182300-182400   30     284.87  490.8    309.98     0.10    -9999
JUNGFRAU2  010415 60   182400-182500   30     287.83  490.5    312.32     0.90    -9999
JUNGFRAU2  010415 60   182500-182600   30     289.15  491.1    315.55     1.90    -9999
JUNGFRAU2  010415 60   182600-182700   30     286.33  490.8    311.57     0.60    -9999
JUNGFRAU2  010415 60   182700-182800   30     283.17  491.0    308.72    -0.30    -9999
JUNGFRAU2  010415 60   182800-182900   30     279.73  490.9    304.68    -1.60    -9999
JUNGFRAU2  010415 60   182900-183000   30     286.92  491.1    313.10     1.10    -9999
JUNGFRAU2  010415 60   183000-183100   30     284.07  491.1    310.00     0.10    -9999
JUNGFRAU2  010415 60   183100-183200   30     290.40  490.9    316.30     2.10    -9999
JUNGFRAU2  010415 60   183200-183300   30     285.05  491.1    311.07     0.50    -9999
JUNGFRAU2  010415 60   183300-183400   30     286.17  491.1    312.28     0.80    -9999
JUNGFRAU2  010415 60   183400-183500   30     281.43  491.1    307.13    -0.80    -9999
JUNGFRAU2  010415 60   183500-183600   30     289.63  491.1    316.07     2.10    -9999
JUNGFRAU2  010415 60   183600-183700   30     291.58  491.1    318.20     2.80    -9999
JUNGFRAU2  010415 60   183700-183800   30     289.40  490.8    314.92     1.70    -9999
JUNGFRAU2  010415 60   183800-183900   30     289.93  490.8    315.48     1.90    -9999
JUNGFRAU2  010415 60   183900-184000   30     290.73  491.0    316.98     2.40    -9999
JUNGFRAU2  010415 60   184000-184100   30     287.00  491.2    313.50     1.20    -9999
JUNGFRAU2  010415 60   184100-184200   30     285.87  490.9    311.37     0.60    -9999
JUNGFRAU2  010415 60   184200-184300   30     285.97  491.0    311.77     0.70    -9999
JUNGFRAU2  010415 60   184300-184400   30     286.38  490.9    311.92     0.70    -9999
JUNGFRAU2  010415 60   184400-184500   30     291.10  491.1    317.68     2.60    -9999
JUNGFRAU2  010415 60   184500-184600   30     292.00  490.9    318.05     2.70    -9999
JUNGFRAU2  010415 60   184600-184700   30     281.08  490.9    306.15    -1.10    -9999
JUNGFRAU2  010415 60   184700-184800   30     282.60  490.8    307.52    -0.70    -9999
JUNGFRAU2  010415 60   184800-184900   30     281.40  491.0    306.80    -0.90    -9999
JUNGFRAU2  010415 60   184900-185000   30     279.88  490.9    304.85    -1.60    -9999
JUNGFRAU2  010415 60   185000-185100   30     282.20  490.6    306.50    -1.00    -9999
JUNGFRAU2  010415 60   185100-185200   30     283.45  490.8    308.45    -0.40    -9999
JUNGFRAU2  010415 60   185200-185300   30     277.90  490.8    302.40    -2.30    -9999
JUNGFRAU2  010415 60   185300-185400   30     281.58  490.8    306.40    -1.10    -9999
JUNGFRAU2  010415 60   185400-185500   30     281.65  490.9    306.77    -0.90    -9999
JUNGFRAU2  010415 60   185500-185600   30     287.90  490.8    313.28     1.20    -9999
JUNGFRAU2  010415 60   185600-185700   30     289.88  490.7    315.13     1.80    -9999
JUNGFRAU2  010415 60   185700-185800   30     288.63  490.6    313.47     1.20    -9999
JUNGFRAU2  010415 60   185800-185900   30     289.78  490.6    314.72     1.60    -9999
JUNGFRAU2  010415 60   185900-190000   30     287.32  490.8    312.65     1.00    -9999
JUNGFRAU2  010415 60   190000-190100   30     286.08  490.9    311.60     0.60    -9999
JUNGFRAU2  010415 60   190100-190200   30     287.83  491.1    314.12     1.40    -9999
JUNGFRAU2  010415 60   190200-190300   30     281.73  491.0    307.17    -0.80    -9999
JUNGFRAU2  010415 60   190300-190400   30     283.47  490.7    308.17    -0.50    -9999
JUNGFRAU2  010415 60   190400-190500   30     284.98  490.9    310.40     0.20    -9999
JUNGFRAU2  010415 60   190500-190600   30     277.97  490.8    302.47    -2.30    -9999
JUNGFRAU2  010415 60   190600-190700   30     284.40  490.8    309.48    -0.10    -9999
JUNGFRAU2  010415 60   190700-190800   30     287.57  490.6    312.32     0.90    -9999
JUNGFRAU2  010415 60   190800-190900   30     285.08  491.0    310.82     0.40    -9999
JUNGFRAU2  010415 60   190900-191000   30     282.45  490.8    307.35    -0.70    -9999
JUNGFRAU2  010415 60   191000-191100   30     286.77  491.0    312.65     1.00    -9999
JUNGFRAU2  010415 60   191100-191200   30     283.55  491.1    309.43    -0.10    -9999
JUNGFRAU2  010415 60   191200-191300   30     288.00  490.7    313.08     1.10    -9999
JUNGFRAU2  010415 60   191300-191400   30     281.67  490.8    306.48    -1.00    -9999
JUNGFRAU2  010415 60   191400-191500   30     285.93  490.9    311.45     0.60    -9999
JUNGFRAU2  010415 60   191500-191600   30     282.20  490.8    307.08    -0.80    -9999
JUNGFRAU2  010415 60   191600-191700   30     283.17  490.9    308.43    -0.40    -9999
JUNGFRAU2  010415 60   191700-191800   30     284.25  491.2    310.50     0.30    -9999
JUNGFRAU2  010415 60   191800-191900   30     282.65  490.8    307.57    -0.70    -9999
JUNGFRAU2  010415 60   191900-192000   30     286.90  490.7    311.88     0.70    -9999
JUNGFRAU2  010415 60   192000-192100   30     286.40  490.7    311.35     0.50    -9999
JUNGFRAU2  010415 60   192100-192200   30     288.23  490.8    313.63     1.30    -9999
JUNGFRAU2  010415 60   192200-192300   30     288.43  491.0    314.47     1.60    -9999
JUNGFRAU2  010415 60   192300-192400   30     282.65  491.1    308.45    -0.40    -9999
JUNGFRAU2  010415 60   192400-192500   30     282.82  491.0    308.33    -0.40    -9999
JUNGFRAU2  010415 60   192500-192600   30     283.22  490.8    308.18    -0.50    -9999
JUNGFRAU2  010415 60   192600-192700   30     285.62  490.8    310.80     0.40    -9999
JUNGFRAU2  010415 60   192700-192800   30     288.65  490.5    313.18     1.10    -9999
JUNGFRAU2  010415 60   192800-192900   30     284.07  490.8    309.10    -0.20    -9999
JUNGFRAU2  010415 60   192900-193000   30     287.73  490.7    312.80     1.00    -9999
JUNGFRAU2  010415 60   193000-193100   30     284.12  490.8    309.15    -0.20    -9999
JUNGFRAU2  010415 60   193100-193200   30     280.35  490.8    305.07    -1.50    -9999
JUNGFRAU2  010415 60   193200-193300   30     284.43  490.9    309.80     0.00    -9999
JUNGFRAU2  010415 60   193300-193400   30     282.87  490.5    306.92    -0.90    -9999
JUNGFRAU2  010415 60   193400-193500   30     274.60  490.7    298.52    -3.60    -9999
JUNGFRAU2  010415 60   193500-193600   30     278.95  490.9    303.83    -1.90    -9999
JUNGFRAU2  010415 60   193600-193700   30     289.70  490.9    315.53     1.90    -9999
JUNGFRAU2  010415 60   193700-193800   30     286.02  490.9    311.53     0.60    -9999
JUNGFRAU2  010415 60   193800-193900   30     283.07  490.9    308.30    -0.40    -9999
JUNGFRAU2  010415 60   193900-194000   30     282.17  491.0    307.63    -0.70    -9999
JUNGFRAU2  010415 60   194000-194100   30     280.77  491.0    306.10    -1.20    -9999
JUNGFRAU2  010415 60   194100-194200   30     280.87  491.1    306.52    -1.00    -9999
JUNGFRAU2  010415 60   194200-194300   30     285.92  490.6    310.53     0.30    -9999
JUNGFRAU2  010415 60   194300-194400   30     285.67  490.8    310.85     0.40    -9999
JUNGFRAU2  010415 60   194400-194500   30     286.83  491.1    313.02     1.10    -9999
JUNGFRAU2  010415 60   194500-194600   30     279.17  491.0    304.35    -1.70    -9999
JUNGFRAU2  010415 60   194600-194700   30     286.95  490.9    312.53     0.90    -9999
JUNGFRAU2  010415 60   194700-194800   30     283.82  490.9    309.13    -0.20    -9999
JUNGFRAU2  010415 60   194800-194900   30     279.25  490.7    303.57    -2.00    -9999
JUNGFRAU2  010415 60   194900-195000   30     281.07  490.8    305.85    -1.20    -9999
JUNGFRAU2  010415 60   195000-195100   30     280.13  490.7    304.53    -1.70    -9999
JUNGFRAU2  010415 60   195100-195200   30     283.75  490.4    307.58    -0.70    -9999
JUNGFRAU2  010415 60   195200-195300   30     281.45  490.7    305.97    -1.20    -9999
JUNGFRAU2  010415 60   195300-195400   30     282.33  490.9    307.52    -0.70    -9999
JUNGFRAU2  010415 60   195400-195500   30     285.22  490.9    310.67     0.30    -9999
JUNGFRAU2  010415 60   195500-195600   30     283.22  490.8    308.18    -0.50    -9999
JUNGFRAU2  010415 60   195600-195700   30     282.25  490.8    307.13    -0.80    -9999
JUNGFRAU2  010415 60   195700-195800   30     287.12  490.8    312.42     0.90    -9999
JUNGFRAU2  010415 60   195800-195900   30     285.78  490.8    310.97     0.40    -9999
JUNGFRAU2  010415 60   195900-200000   30     283.08  490.6    307.45    -0.70    -9999
JUNGFRAU2  010415 60   200000-200100   30     284.18  490.8    309.23    -0.10    -9999
JUNGFRAU2  010415 60   200100-200200   30     283.65  491.1    309.53     0.00    -9999
JUNGFRAU2  010415 60   200200-200300   30     275.93  491.1    301.13    -2.80    -9999
JUNGFRAU2  010415 60   200300-200400   30     288.85  490.8    314.32     1.50    -9999
JUNGFRAU2  010415 60   200400-200500   30     288.57  490.8    314.02     1.40    -9999
JUNGFRAU2  010415 60   200500-200600   30     279.83  490.9    304.80    -1.60    -9999
JUNGFRAU2  010415 60   200600-200700   30     283.33  490.9    308.60    -0.30    -9999
JUNGFRAU2  010415 60   200700-200800   30     285.73  490.8    310.92     0.40    -9999
JUNGFRAU2  010415 60   200800-200900   30     281.45  490.8    306.27    -1.10    -9999
JUNGFRAU2  010415 60   200900-201000   30     289.48  490.8    315.02     1.70    -9999
JUNGFRAU2  010415 60   201000-201100   30     282.83  490.9    308.07    -0.50    -9999
JUNGFRAU2  010415 60   201100-201200   30     282.68  491.0    308.18    -0.50    -9999
JUNGFRAU2  010415 60   201200-201300   30     288.17  491.1    314.48     1.60    -9999
JUNGFRAU2  010415 60   201300-201400   30     285.20  491.0    310.93     0.40    -9999
JUNGFRAU2  010415 60   201400-201500   30     284.85  491.0    310.55     0.30    -9999
JUNGFRAU2  010415 60   201500-201600   30     289.77  491.0    315.92     2.00    -9999
JUNGFRAU2  010415 60   201600-201700   30     283.28  491.0    308.83    -0.30    -9999
JUNGFRAU2  010415 60   201700-201800   30     285.52  491.0    311.28     0.50    -9999
JUNGFRAU2  010415 60   201800-201900   30     279.15  490.8    303.75    -1.90    -9999
JUNGFRAU2  010415 60   201900-202000   30     278.43  491.0    303.57    -2.00    -9999
JUNGFRAU2  010415 60   202000-202100   30     284.88  490.9    310.30     0.20    -9999
JUNGFRAU2  010415 60   202100-202200   30     288.58  490.9    314.32     1.50    -9999
JUNGFRAU2  010415 60   202200-202300   30     284.68  490.9    310.08     0.10    -9999
JUNGFRAU2  010415 60   202300-202400   30     280.00  490.8    304.68    -1.60    -9999
JUNGFRAU2  010415 60   202400-202500   30     279.92  490.8    304.60    -1.60    -9999
JUNGFRAU2  010415 60   202500-202600   30     282.28  490.7    306.88    -0.90    -9999
JUNGFRAU2  010415 60   202600-202700   30     283.15  490.8    308.12    -0.50    -9999
JUNGFRAU2  010415 60   202700-202800   30     283.17  490.8    308.13    -0.50    -9999
JUNGFRAU2  010415 60   202800-202900   30     278.80  490.6    302.78    -2.20    -9999
JUNGFRAU2  010415 60   202900-203000   30     281.85  490.8    306.70    -1.00    -9999
JUNGFRAU2  010415 60   203000-203100   30     291.85  490.7    317.28     2.50    -9999
JUNGFRAU2  010415 60   203100-203200   30     278.33  490.5    302.00    -2.50    -9999
JUNGFRAU2  010415 60   203200-203300   30     286.90  490.5    311.30     0.50    -9999
JUNGFRAU2  010415 60   203300-203400   30     282.52  490.2    305.65    -1.30    -9999
JUNGFRAU2  010415 60   203400-203500   30     286.02  490.2    309.43    -0.10    -9999
JUNGFRAU2  010415 60   203500-203600   30     280.33  489.9    302.42    -2.30    -9999
JUNGFRAU2  010415 60   203600-203700   30     278.43  490.1    300.95    -2.80    -9999
JUNGFRAU2  010415 60   203700-203800   30     282.83  490.3    306.28    -1.10    -9999
JUNGFRAU2  010415 60   203800-203900   30     279.37  490.2    302.25    -2.40    -9999
JUNGFRAU2  010415 60   203900-204000   30     278.22  490.0    300.43    -3.00    -9999
JUNGFRAU2  010415 60   204000-204100   30     285.02  490.2    308.37    -0.40    -9999
JUNGFRAU2  010415 60   204100-204200   30     287.33  490.2    310.87     0.40    -9999
JUNGFRAU2  010415 60   204200-204300   30     284.98  489.7    306.85    -0.90    -9999
JUNGFRAU2  010415 60   204300-204400   30     276.48  489.9    298.27    -3.70    -9999
JUNGFRAU2  010415 60   204400-204500   30     286.65  490.3    310.43     0.20    -9999
JUNGFRAU2  010415 60   204500-204600   30     274.70  489.9    296.33    -4.30    -9999
JUNGFRAU2  010415 60   204600-204700   30     280.45  490.2    303.42    -2.00    -9999
JUNGFRAU2  010415 60   204700-204800   30     285.02  490.5    309.25    -0.10    -9999
JUNGFRAU2  010415 60   204800-204900   30     282.30  490.3    305.72    -1.30    -9999
JUNGFRAU2  010415 60   204900-205000   30     279.47  490.1    302.07    -2.50    -9999
JUNGFRAU2  010415 60   205000-205100   30     280.28  490.1    302.95    -2.20    -9999
JUNGFRAU2  010415 60   205100-205200   30     285.02  489.8    307.18    -0.80    -9999
JUNGFRAU2  010415 60   205200-205300   30     282.02  489.7    303.65    -1.90    -9999
JUNGFRAU2  010415 60   205300-205400   30     286.13  490.1    309.28    -0.10    -9999
JUNGFRAU2  010415 60   205400-205500   30     283.50  489.7    305.25    -1.40    -9999
JUNGFRAU2  010415 60   205500-205600   30     281.78  489.6    303.12    -2.10    -9999
JUNGFRAU2  010415 60   205600-205700   30     286.90  490.2    310.40     0.20    -9999
JUNGFRAU2  010415 60   205700-205800   30     284.67  489.7    306.50    -1.00    -9999
JUNGFRAU2  010415 60   205800-205900   30     286.95  490.2    310.45     0.30    -9999
JUNGFRAU2  010415 60   205900-210000   30     282.15  489.9    304.38    -1.70    -9999
JUNGFRAU2  010415 60   210000-210100   30     280.20  489.6    301.40    -2.70    -9999
JUNGFRAU2  010415 60   210100-210200   30     286.83  489.7    308.85    -0.30    -9999
JUNGFRAU2  010415 60   210200-210300   30     282.37  489.6    303.73    -1.90    -9999
JUNGFRAU2  010415 60   210300-210400   30     286.28  490.0    309.13    -0.20    -9999
JUNGFRAU2  010415 60   210400-210500   30     279.20  489.6    300.33    -3.00    -9999
JUNGFRAU2  010415 60   210500-210600   30     284.83  489.5    306.10    -1.20    -9999
JUNGFRAU2  010415 60   210600-210700   30     281.65  489.9    303.85    -1.90    -9999
JUNGFRAU2  010415 60   210700-210800   30     284.38  489.2    304.73    -1.60    -9999
JUNGFRAU2  010415 60   210800-210900   30     282.07  489.2    302.25    -2.40    -9999
JUNGFRAU2  010415 60   210900-211000   30     281.95  489.5    303.00    -2.20    -9999
JUNGFRAU2  010415 60   211000-211100   30     278.93  488.7    297.47    -3.90    -9999
JUNGFRAU2  010415 60   211100-211200   30     280.97  488.7    299.63    -3.20    -9999
JUNGFRAU2  010415 60   211200-211300   30     284.70  489.3    305.37    -1.40    -9999
JUNGFRAU2  010415 60   211300-211400   30     285.22  489.4    306.22    -1.10    -9999
JUNGFRAU2  010415 60   211400-211500   30     279.37  489.9    301.38    -2.70    -9999
JUNGFRAU2  010415 60   211500-211600   30     285.68  490.1    308.78    -0.30    -9999
JUNGFRAU2  010415 60   211600-211700   30     281.60  489.3    302.03    -2.50    -9999
JUNGFRAU2  010415 60   211700-211800   30     284.45  489.6    305.98    -1.20    -9999
JUNGFRAU2  010415 60   211800-211900   30     286.17  489.7    308.12    -0.50    -9999
JUNGFRAU2  010415 60   211900-212000   30     282.60  489.3    303.12    -2.10    -9999
JUNGFRAU2  010415 60   212000-212100   30     286.58  489.8    308.87    -0.30    -9999
JUNGFRAU2  010415 60   212100-212200   30     287.13  489.6    308.87    -0.30    -9999
JUNGFRAU2  010415 60   212200-212300   30     279.48  489.7    300.93    -2.80    -9999
JUNGFRAU2  010415 60   212300-212400   30     290.83  489.4    312.23     0.80    -9999
JUNGFRAU2  010415 60   212400-212500   30     282.22  490.0    304.73    -1.60    -9999
JUNGFRAU2  010415 60   212500-212600   30     287.12  489.6    308.83    -0.30    -9999
JUNGFRAU2  010415 60   212600-212700   30     291.23  489.2    312.07     0.80    -9999
JUNGFRAU2  010415 60   212700-212800   30     285.62  489.1    305.77    -1.30    -9999
JUNGFRAU2  010415 60   212800-212900   30     286.05  489.9    308.58    -0.30    -9999
JUNGFRAU2  010415 60   212900-213000   30     283.22  489.9    305.53    -1.30    -9999
JUNGFRAU2  010415 60   213000-213100   30     280.55  489.7    302.07    -2.50    -9999
JUNGFRAU2  010415 60   213100-213200   30     275.78  490.2    298.37    -3.60    -9999
JUNGFRAU2  010415 60   213200-213300   30     284.28  490.1    307.28    -0.80    -9999
JUNGFRAU2  010415 60   213300-213400   30     283.47  489.6    304.93    -1.50    -9999
JUNGFRAU2  010415 60   213400-213500   30     286.73  489.7    308.73    -0.30    -9999
JUNGFRAU2  010415 60   213500-213600   30     288.40  489.8    310.83     0.40    -9999
JUNGFRAU2  010415 60   213600-213700   30     283.27  489.6    304.72    -1.60    -9999
JUNGFRAU2  010415 60   213700-213800   30     282.57  489.3    303.07    -2.10    -9999
JUNGFRAU2  010415 60   213800-213900   30     282.32  489.1    302.23    -2.40    -9999
JUNGFRAU2  010415 60   213900-214000   30     287.80  489.6    309.58     0.00    -9999
JUNGFRAU2  010415 60   214000-214100   30     283.67  489.3    304.27    -1.70    -9999
JUNGFRAU2  010415 60   214100-214200   30     285.70  490.1    308.80    -0.30    -9999
JUNGFRAU2  010415 60   214200-214300   30     284.12  490.1    307.08    -0.80    -9999
JUNGFRAU2  010415 60   214300-214400   30     287.85  489.9    310.53     0.30    -9999
JUNGFRAU2  010415 60   214400-214500   30     281.53  490.2    304.58    -1.60    -9999
JUNGFRAU2  010415 60   214500-214600   30     280.38  490.3    303.65    -1.90    -9999
JUNGFRAU2  010415 60   214600-214700   30     281.35  490.2    304.40    -1.70    -9999
JUNGFRAU2  010415 60   214700-214800   30     284.45  490.2    307.75    -0.60    -9999
JUNGFRAU2  010415 60   214800-214900   30     283.57  490.3    307.08    -0.80    -9999
JUNGFRAU2  010415 60   214900-215000   30     288.72  490.3    312.65     1.00    -9999
JUNGFRAU2  010415 60   215000-215100   30     281.45  490.2    304.50    -1.70    -9999
JUNGFRAU2  010415 60   215100-215200   30     289.78  489.9    312.62     1.00    -9999
JUNGFRAU2  010415 60   215200-215300   30     283.40  489.9    305.73    -1.30    -9999
JUNGFRAU2  010415 60   215300-215400   30     281.78  489.9    303.98    -1.80    -9999
JUNGFRAU2  010415 60   215400-215500   30     288.42  490.1    311.73     0.70    -9999
JUNGFRAU2  010415 60   215500-215600   30     285.65  490.2    309.05    -0.20    -9999
JUNGFRAU2  010415 60   215600-215700   30     280.98  490.2    304.00    -1.80    -9999
JUNGFRAU2  010415 60   215700-215800   30     279.40  489.6    300.55    -2.90    -9999
JUNGFRAU2  010415 60   215800-215900   30     279.77  490.1    302.38    -2.40    -9999
JUNGFRAU2  010415 60   215900-220000   30     283.67  490.3    307.20    -0.80    -9999
JUNGFRAU2  010415 60   220000-220100   30     285.83  489.9    308.37    -0.40    -9999
JUNGFRAU2  010415 60   220100-220200   30     286.25  490.1    309.40    -0.10    -9999
JUNGFRAU2  010415 60   220200-220300   30     287.20  490.5    311.63     0.60    -9999
JUNGFRAU2  010415 60   220300-220400   30     287.05  490.5    311.47     0.60    -9999
JUNGFRAU2  010415 60   220400-220500   30     285.78  490.5    310.08     0.10    -9999
JUNGFRAU2  010415 60   220500-220600   30     287.25  490.2    310.78     0.40    -9999
JUNGFRAU2  010415 60   220600-220700   30     286.75  490.3    310.53     0.30    -9999
JUNGFRAU2  010415 60   220700-220800   30     279.92  490.1    302.55    -2.30    -9999
JUNGFRAU2  010415 60   220800-220900   30     282.55  490.2    305.70    -1.30    -9999
JUNGFRAU2  010415 60   220900-221000   30     281.63  489.9    303.82    -1.90    -9999
JUNGFRAU2  010415 60   221000-221100   30     284.55  489.9    306.97    -0.90    -9999
JUNGFRAU2  010415 60   221100-221200   30     278.40  490.0    300.63    -2.90    -9999
JUNGFRAU2  010415 60   221200-221300   30     281.53  490.2    304.58    -1.60    -9999
JUNGFRAU2  010415 60   221300-221400   30     283.20  490.4    306.98    -0.90    -9999
JUNGFRAU2  010415 60   221400-221500   30     283.92  490.2    307.18    -0.80    -9999
JUNGFRAU2  010415 60   221500-221600   30     286.00  490.4    310.02     0.10    -9999
JUNGFRAU2  010415 60   221600-221700   30     290.43  490.2    314.22     1.50    -9999
JUNGFRAU2  010415 60   221700-221800   30     280.18  490.0    302.55    -2.30    -9999
JUNGFRAU2  010415 60   221800-221900   30     283.67  490.0    306.32    -1.10    -9999
JUNGFRAU2  010415 60   221900-222000   30     285.70  490.3    309.40    -0.10    -9999
JUNGFRAU2  010415 60   222000-222100   30     282.62  490.3    306.05    -1.20    -9999
JUNGFRAU2  010415 60   222100-222200   30     279.80  490.2    302.72    -2.20    -9999
JUNGFRAU2  010415 60   222200-222300   30     288.23  490.6    313.03     1.10    -9999
JUNGFRAU2  010415 60   222300-222400   30     283.02  490.5    307.07    -0.80    -9999
JUNGFRAU2  010415 60   222400-222500   30     285.20  490.5    309.45    -0.10    -9999
JUNGFRAU2  010415 60   222500-222600   30     282.75  490.4    306.50    -1.00    -9999
JUNGFRAU2  010415 60   222600-222700   30     284.00  490.7    308.73    -0.30    -9999
JUNGFRAU2  010415 60   222700-222800   30     284.07  490.2    307.32    -0.80    -9999
JUNGFRAU2  010415 60   222800-222900   30     289.15  490.1    312.53     0.90    -9999
JUNGFRAU2  010415 60   222900-223000   30     284.63  490.5    308.83    -0.30    -9999
JUNGFRAU2  010415 60   223000-223100   30     283.42  490.5    307.50    -0.70    -9999
JUNGFRAU2  010415 60   223100-223200   30     279.55  490.5    303.32    -2.00    -9999
JUNGFRAU2  010415 60   223200-223300   30     284.73  490.4    308.65    -0.30    -9999
JUNGFRAU2  010415 60   223300-223400   30     284.33  490.5    308.52    -0.40    -9999
JUNGFRAU2  010415 60   223400-223500   30     280.45  490.4    304.00    -1.80    -9999
JUNGFRAU2  010415 60   223500-223600   30     285.87  490.4    309.88     0.10    -9999
JUNGFRAU2  010415 60   223600-223700   30     287.60  490.5    312.05     0.80    -9999
JUNGFRAU2  010415 60   223700-223800   30     287.57  490.4    311.72     0.70    -9999
JUNGFRAU2  010415 60   223800-223900   30     282.10  490.5    306.08    -1.20    -9999
JUNGFRAU2  010415 60   223900-224000   30     284.38  490.6    308.85    -0.30    -9999
JUNGFRAU2  010415 60   224000-224100   30     283.28  490.5    307.38    -0.70    -9999
JUNGFRAU2  010415 60   224100-224200   30     286.83  490.6    311.52     0.60    -9999
JUNGFRAU2  010415 60   224200-224300   30     282.45  490.5    306.47    -1.00    -9999
JUNGFRAU2  010415 60   224300-224400   30     283.20  490.5    307.28    -0.80    -9999
JUNGFRAU2  010415 60   224400-224500   30     281.48  490.5    305.42    -1.40    -9999
JUNGFRAU2  010415 60   224500-224600   30     285.70  490.6    310.28     0.20    -9999
JUNGFRAU2  010415 60   224600-224700   30     275.92  490.5    299.38    -3.30    -9999
JUNGFRAU2  010415 60   224700-224800   30     281.43  490.5    305.35    -1.40    -9999
JUNGFRAU2  010415 60   224800-224900   30     286.22  490.6    310.85     0.40    -9999
JUNGFRAU2  010415 60   224900-225000   30     285.12  490.7    309.95     0.10    -9999
JUNGFRAU2  010415 60   225000-225100   30     283.50  490.7    308.18    -0.50    -9999
JUNGFRAU2  010415 60   225100-225200   30     292.52  490.8    318.30     2.80    -9999
JUNGFRAU2  010415 60   225200-225300   30     281.17  490.7    305.67    -1.30    -9999
JUNGFRAU2  010415 60   225300-225400   30     289.13  490.7    314.33     1.50    -9999
JUNGFRAU2  010415 60   225400-225500   30     283.20  490.7    307.87    -0.60    -9999
JUNGFRAU2  010415 60   225500-225600   30     281.97  490.7    306.53    -1.00    -9999
JUNGFRAU2  010415 60   225600-225700   30     284.67  490.7    309.47    -0.10    -9999
JUNGFRAU2  010415 60   225700-225800   30     284.33  490.6    308.80    -0.30    -9999
JUNGFRAU2  010415 60   225800-225900   30     285.67  490.5    309.95     0.10    -9999
JUNGFRAU2  010415 60   225900-230000   30     285.83  490.7    310.73     0.30    -9999
JUNGFRAU2  010415 60   230000-230100   30     279.60  490.5    303.37    -2.00    -9999
JUNGFRAU2  010415 60   230100-230200   30     285.98  490.5    310.30     0.20    -9999
JUNGFRAU2  010415 60   230200-230300   30     284.22  490.5    308.37    -0.40    -9999
JUNGFRAU2  010415 60   230300-230400   30     283.82  490.3    307.37    -0.70    -9999
JUNGFRAU2  010415 60   230400-230500   30     282.40  490.3    305.83    -1.20    -9999
JUNGFRAU2  010415 60   230500-230600   30     285.15  490.3    308.80    -0.30    -9999
JUNGFRAU2  010415 60   230600-230700   30     285.23  490.5    309.48    -0.10    -9999
JUNGFRAU2  010415 60   230700-230800   30     284.37  490.5    308.55    -0.40    -9999
JUNGFRAU2  010415 60   230800-230900   30     291.67  490.2    315.55     1.90    -9999
JUNGFRAU2  010415 60   230900-231000   30     285.87  490.2    309.28    -0.10    -9999
JUNGFRAU2  010415 60   231000-231100   30     282.95  490.2    306.12    -1.10    -9999
JUNGFRAU2  010415 60   231100-231200   30     289.00  490.4    313.28     1.20    -9999
JUNGFRAU2  010415 60   231200-231300   30     285.30  490.5    309.57     0.00    -9999
JUNGFRAU2  010415 60   231300-231400   30     283.22  489.9    305.53    -1.30    -9999
JUNGFRAU2  010415 60   231400-231500   30     288.65  490.1    311.98     0.70    -9999
JUNGFRAU2  010415 60   231500-231600   30     284.28  490.0    306.97    -0.90    -9999
JUNGFRAU2  010415 60   231600-231700   30     287.70  490.3    311.57     0.60    -9999
JUNGFRAU2  010415 60   231700-231800   30     275.10  490.2    297.63    -3.90    -9999
JUNGFRAU2  010415 60   231800-231900   30     280.88  490.2    303.90    -1.90    -9999
JUNGFRAU2  010415 60   231900-232000   30     283.45  490.2    306.67    -1.00    -9999
JUNGFRAU2  010415 60   232000-232100   30     283.43  490.2    306.65    -1.00    -9999
JUNGFRAU2  010415 60   232100-232200   30     286.05  490.3    309.78     0.00    -9999
JUNGFRAU2  010415 60   232200-232300   30     290.93  490.3    315.07     1.70    -9999
JUNGFRAU2  010415 60   232300-232400   30     290.40  490.1    313.88     1.40    -9999
JUNGFRAU2  010415 60   232400-232500   30     287.90  490.3    311.78     0.70    -9999
JUNGFRAU2  010415 60   232500-232600   30     281.45  490.2    304.50    -1.70    -9999
JUNGFRAU2  010415 60   232600-232700   30     286.03  490.2    309.47    -0.10    -9999
JUNGFRAU2  010415 60   232700-232800   30     287.48  490.2    311.03     0.40    -9999
JUNGFRAU2  010415 60   232800-232900   30     283.63  490.3    307.17    -0.80    -9999
JUNGFRAU2  010415 60   232900-233000   30     285.63  490.4    309.62     0.00    -9999
JUNGFRAU2  010415 60   233000-233100   30     285.70  490.3    309.38    -0.10    -9999
