IRKUTSK2   LATITUDE    52.28     LONGITUDE     104.02    ALTITUDE    2000 M
IRKUTSK2   INSTRUMENT   12NM64    NEUTRON MONITOR     
IRKUTSK2   STANDARD PRESSURE    789.2   mb     COEFFICIENT   -0.713    % / mb
IRKUTSK2   120517 300  212000-212500   00     452.04  795.7    470.87    -1.30    -9999
IRKUTSK2   120517 300  212500-213000   00     449.79  795.7    468.52    -1.80    -9999
IRKUTSK2   120517 300  213000-213500   00     456.84  795.6    475.74    -0.30    -9999
IRKUTSK2   120517 300  213500-214000   00     452.72  795.6    471.38    -1.20    -9999
IRKUTSK2   120517 300  214000-214500   00     449.12  795.6    467.58    -2.00    -9999
IRKUTSK2   120517 300  214500-215000   00     454.62  795.6    473.30    -0.80    -9999
IRKUTSK2   120517 300  215000-215500   00     451.78  795.5    470.18    -1.50    -9999
IRKUTSK2   120517 300  215500-220000   00     452.48  795.5    470.78    -1.30    -9999
IRKUTSK2   120517 300  220000-220500   00     451.01  795.6    469.43    -1.60    -9999
IRKUTSK2   120517 300  220500-221000   00     453.04  795.6    471.79    -1.10    -9999
IRKUTSK2   120517 300  221000-221500   00     450.58  795.7    469.36    -1.60    -9999
IRKUTSK2   120517 300  221500-222000   00     450.69  795.7    469.51    -1.60    -9999
IRKUTSK2   120517 300  222000-222500   00     450.12  795.7    468.99    -1.70    -9999
IRKUTSK2   120517 300  222500-223000   00     452.35  795.7    471.30    -1.20    -9999
IRKUTSK2   120517 300  223000-223500   00     452.96  795.7    471.91    -1.10    -9999
IRKUTSK2   120517 300  223500-224000   00     449.84  795.8    468.85    -1.70    -9999
IRKUTSK2   120517 300  224000-224500   00     451.04  795.8    470.41    -1.40    -9999
IRKUTSK2   120517 300  224500-225000   00     451.49  795.9    470.94    -1.30    -9999
IRKUTSK2   120517 300  225000-225500   00     451.75  795.9    471.25    -1.20    -9999
IRKUTSK2   120517 300  225500-230000   00     453.03  795.9    472.70    -0.90    -9999
IRKUTSK2   120517 300  230000-230500   00     450.61  795.9    470.32    -1.40    -9999
IRKUTSK2   120517 300  230500-231000   00     451.12  796.0    470.90    -1.30    -9999
IRKUTSK2   120517 300  231000-231500   00     452.94  796.0    472.79    -0.90    -9999
IRKUTSK2   120517 300  231500-232000   00     453.79  795.9    473.61    -0.70    -9999
IRKUTSK2   120517 300  232000-232500   00     453.30  795.9    473.09    -0.80    -9999
IRKUTSK2   120517 300  232500-233000   00     450.39  795.9    470.09    -1.50    -9999
IRKUTSK2   120517 300  233000-233500   00     450.43  796.0    470.27    -1.40    -9999
IRKUTSK2   120517 300  233500-234000   00     448.53  796.0    468.25    -1.90    -9999
IRKUTSK2   120517 300  234000-234500   00     448.02  796.0    467.75    -2.00    -9999
IRKUTSK2   120517 300  234500-235000   00     447.89  795.9    467.47    -2.00    -9999
IRKUTSK2   120517 300  235000-235500   00     448.10  795.9    467.65    -2.00    -9999
IRKUTSK2   120517 300  235500-240000   00     452.79  796.0    472.67    -0.90    -9999
IRKUTSK2   120518 3600 000000-010000   00     450.46  796.0    470.33    -1.40    -9999
IRKUTSK2   120518 3600 010000-020000   00     451.19  795.9    470.69    -1.30    -9999
IRKUTSK2   120518 3600 020000-030000   00     451.93  795.8    471.22    -1.20    -9999
IRKUTSK2   120518 3600 030000-040000   00     453.63  795.7    472.77    -0.90    -9999
IRKUTSK2   120518 3600 040000-050000   00     453.71  795.7    472.61    -0.90    -9999
IRKUTSK2   120518 3600 050000-060000   00     453.19  795.7    472.14    -1.00    -9999
IRKUTSK2   120518 3600 060000-070000   00     452.35  795.8    471.56    -1.20    -9999
IRKUTSK2   120518 3600 070000-080000   00     451.27  795.8    470.61    -1.40    -9999
IRKUTSK2   120518 3600 080000-090000   00     451.90  795.7    470.96    -1.30    -9999
IRKUTSK2   120518 3600 090000-100000   00     450.00  795.9    469.51    -1.60    -9999
IRKUTSK2   120518 3600 100000-110000   00     450.84  795.9    470.35    -1.40    -9999
IRKUTSK2   120518 3600 110000-120000   00     448.63  795.9    468.25    -1.90    -9999
IRKUTSK2   120518 3600 120000-130000   00     449.95  795.9    469.58    -1.60    -9999
IRKUTSK2   120518 3600 130000-140000   00     448.63  796.0    468.31    -1.80    -9999
IRKUTSK2   120518 3600 140000-150000   00     447.16  796.1    467.10    -2.10    -9999
IRKUTSK2   120518 3600 150000-160000   00     446.98  796.2    467.26    -2.10    -9999
IRKUTSK2   120518 3600 160000-170000   00     446.98  796.1    467.01    -2.10    -9999
IRKUTSK2   120518 3600 170000-180000   00     448.31  795.6    466.81    -2.20    -9999
IRKUTSK2   120518 3600 180000-190000   00     448.76  794.9    464.74    -2.60    -9999
IRKUTSK2   120518 3600 190000-200000   00     451.61  794.1    465.23    -2.50    -9999
IRKUTSK2   120518 3600 200000-210000   00     453.26  793.6    465.21    -2.50    -9999
IRKUTSK2   120518 3600 210000-220000   00     454.93  793.1    465.10    -2.50    -9999
IRKUTSK2   120518 3600 220000-230000   00     457.97  792.5    466.28    -2.30    -9999
IRKUTSK2   120518 3600 230000-240000   00     461.66  792.2    468.92    -1.70    -9999
*
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2024-01-15 17:24:22 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE71/C071IRK2.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
