,Rigidity,initialLatitude,initialLongitude,Filter,Lat,Long,Xpla,Ypla,Zpla,initialZenith,initialAzimuth,THETApla,PHIpla,angleDiffRad,weightingFactor,Rlower,Reffective,Rupper,angleBetweenIMFinRadians,PitchAngleWeightingFactor,RigidityWeightingFactor,fullRigidityPitchWeightingFactor,Energy,fullEnergyPitchWeightingFactor
107,10.9,65.02,25.5,1.0,30.75042269444445,56.30547892777778,7.163908181111111,8.743943467777777,7.965571517777779,21.333333333333332,120.0,54.82041548801391,50.72986755632522,0.4252694720100758,0.7422402360164808,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9129681829017738,0.18799069738711993,1.726686176926708e-08,3.246009385691518e-09,10002.036614338213,3.2580132781245964e-12
108,11.0,65.02,25.5,1.0,30.790759835555555,56.306204047777776,7.15556271,8.745148673333333,7.968468938888888,21.333333333333332,120.0,54.796517713536076,50.77561726159368,0.424137192509967,0.7394426484357385,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9137698664772961,0.18794806080500026,1.4165531601510666e-08,2.662384194775879e-09,10101.671503448777,2.6720519391130374e-12
109,11.1,65.02,25.5,1.0,30.83396380111111,56.310350927777776,7.140098437777777,8.738946145555555,7.966258079999999,21.333333333333332,120.0,54.7681619574034,50.82019647409598,0.42289213543879023,0.7364187485334343,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9146328935677815,0.1879055524072311,1.1618931816632224e-08,2.1832618013862318e-09,10201.312935791711,2.191047789791354e-12
110,11.2,65.02,25.5,1.0,30.878439114444443,56.31941828222222,7.125375283333333,8.732244463333334,7.9636965955555565,21.333333333333332,120.0,54.735891354556735,50.87062985013524,0.4215591619214402,0.733137901556185,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9155142415705106,0.18788407377757746,9.528250633523867e-09,1.7902065450002475e-09,10300.960737339918,1.7964775147750345e-12
111,11.3,65.02,25.5,1.0,30.922439067777777,56.33714156888889,7.113403797777778,8.73404065111111,7.968011361111111,21.333333333333332,120.0,54.70709520163777,50.928445483962754,0.4203003136897329,0.7299197189017135,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9163987065345973,0.18787809252097265,7.812204246023108e-09,1.4677420321270648e-09,10400.614740172861,1.4727929907855615e-12
112,11.4,65.02,25.5,1.0,30.966369167777778,56.36219908222222,7.10650872,8.743706732222222,7.977889122222223,21.333333333333332,120.0,54.67879489588045,50.994679715142745,0.41905429221715695,0.726604974694304,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9172824549651047,0.18789798906195265,6.403940348385423e-09,1.2032875135343214e-09,10500.274782211516,1.2073561949494463e-12
113,11.5,65.02,25.5,1.0,31.01475992555556,56.38631033555556,7.088486892222223,8.736359455555556,7.978138963333333,21.333333333333332,120.0,54.64152171700627,51.05680449113578,0.4175738454715544,0.7229525054696173,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9182473572994518,0.18789931900540857,5.2484864765266305e-09,9.861870347484502e-10,10599.940706966963,9.89463988086275e-13
114,11.6,65.02,25.5,1.0,31.068434885555558,56.40931683555556,7.05887821,8.713893384444445,7.966613637777779,21.333333333333332,120.0,54.595763830346904,51.11195542901945,0.4158795195530339,0.7189082760844366,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9193149973966549,0.18789287891148754,4.30064768025613e-09,8.080610738273348e-10,10699.612363301836,8.107001213058046e-13
115,11.7,65.02,25.5,1.0,31.12077649777778,56.44165284111111,7.039489270000001,8.707656861111111,7.966020685555557,21.333333333333332,120.0,54.55381333285348,51.17877970850273,0.41427598811797506,0.7148618992680498,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9203600347085915,0.18792047293112943,3.5232747144145708e-09,6.620954505990762e-10,10799.289605203861,6.642210426053832e-13
116,11.8,65.02,25.5,1.0,31.17170361222222,56.48301985444445,7.02990669,8.717211283333334,7.977127295555555,21.333333333333332,120.0,54.5165265440252,51.256688864542625,0.4127784773027488,0.7108887602053995,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9213830550061939,0.18797625178503324,2.8858377082631e-09,5.424689556592077e-10,10898.972291570795,5.441811522630093e-13
117,11.9,65.02,25.5,1.0,31.227418525555557,56.52272107444444,7.008441794444445,8.710546558888888,7.978322405555556,21.333333333333332,120.0,54.47106451486214,51.32841777844487,0.4110667147370257,0.7066229841309577,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9224986838318208,0.1880116661675714,2.3632516459696863e-09,4.4431887953201636e-10,10998.660286006063,4.456978502235493e-13
118,12.0,65.02,25.5,1.0,31.287046113333336,56.56241394888889,6.9828376344444445,8.696045606666665,7.97246881,21.333333333333332,120.0,54.41830448638034,51.39785198733685,0.4091736148043123,0.7019526252681195,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9236814433276047,0.1880531172378571,1.9349093828200014e-09,3.6386574101207937e-10,11098.353456624527,3.6497630610310816e-13
119,12.1,65.02,25.5,1.0,31.345137144444443,56.610872656666665,6.965415444444444,8.697574562222222,7.979492446666667,21.333333333333332,120.0,54.37183192500587,51.47767368638377,0.4074150752400314,0.6974709901354138,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9248476378010193,0.18811109838951826,1.583885676019316e-09,2.979464742394182e-10,11198.05167586776,2.988408988265693e-13
120,12.2,65.02,25.5,1.0,31.403117896666668,56.66429982111111,6.953837263333333,8.705131715555556,7.99372854,21.333333333333332,120.0,54.32580701466717,51.565016033196,0.40565084603273827,0.692965491588128,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9260075461219621,0.18817858941164123,1.2962821102078315e-09,2.439325389784554e-10,11297.754820328331,2.44652877939579e-13
121,12.3,65.02,25.5,1.0,31.46836110444444,56.71227659555556,6.926356727777778,8.690220022222222,7.989235236666667,21.333333333333332,120.0,54.26692901150535,51.63961938328643,0.4035743468505928,0.6879088204598252,0.7444444444444445,0.7666666666666667,0.788888888888889,0.927303454880668,0.18823007810735337,1.0606880813446236e-09,1.9965340039903728e-10,11397.46277058255,2.0023344805068312e-13
122,12.4,65.02,25.5,1.0,31.53525449777778,56.76266440888889,6.898177466666667,8.674726388888889,7.985868228888888,21.333333333333332,120.0,54.20637706823435,51.715714499976784,0.40144605350540796,0.6827840070179456,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9286328727101864,0.1882813419759557,8.677373629012543e-10,1.6337875516972505e-10,11497.175411031238,1.63845801003302e-13
123,12.5,65.02,25.5,1.0,31.601020704444448,56.82055581666666,6.878985968888888,8.675562325555555,7.994291713333333,21.333333333333332,120.0,54.151305165584006,51.80133691904152,0.39943430422075704,0.6777784634629478,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9299507967301831,0.18835106332560317,7.097433760894897e-10,1.3368091957475884e-10,11596.892629748065,1.340569877238019e-13
124,12.6,65.02,25.5,1.0,31.671631678888886,56.874872294444444,6.85037741,8.659707855555556,7.991453061111112,21.333333333333332,120.0,54.08661536634432,51.88025708893859,0.3971885259627883,0.6724172962056968,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9313526059281766,0.18840759001770463,5.803992539799862e-10,1.0935162469044285e-10,11696.614318335021,1.0965439336184761e-13
125,12.7,65.02,25.5,1.0,31.739873513333333,56.93844491888889,6.836829768888888,8.667908057777778,8.005330726666667,21.333333333333332,120.0,54.02989434284598,51.97173250409778,0.39512278062365763,0.6672345471495258,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9327175792745995,0.18849470532443693,4.745312376308892e-10,8.944662580447484e-11,11796.340371784678,8.969040279481082e-14
126,12.8,65.02,25.5,1.0,31.810656113333337,57.00135921222222,6.817334445555556,8.666094123333332,8.016632515555555,21.333333333333332,120.0,53.96808680501644,52.06123091460628,0.3929136621962943,0.6619431711170942,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9341296885819074,0.18855805384265378,3.8789596144488613e-10,7.314090758347279e-11,11896.070688348807,7.333714679150102e-14
127,12.9,65.02,25.5,1.0,31.886673066666667,57.06041305444444,6.7875739811111115,8.649442575555556,8.015063616666668,21.333333333333332,120.0,53.89781424836479,52.14214554437532,0.3905101396836999,0.6563179285250785,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9356402638951806,0.1886144696046656,3.1701384984741714e-10,5.979339914630368e-11,11995.805169413086,5.995135225329633e-14
128,13.0,65.02,25.5,1.0,31.966138631111114,57.11829712555555,6.752539015555556,8.62517249,8.007266536666668,21.333333333333332,120.0,53.821911441067904,52.21909948547289,0.387974911213294,0.6504672740326518,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9372168138394105,0.18866311333284297,2.5903221992660555e-10,4.886982506487108e-11,12095.543719377516,4.899694603503489e-14
129,13.1,65.02,25.5,1.0,32.044077036666664,57.18240768444444,6.726882623333334,8.616052054444445,8.012408542222223,21.333333333333332,120.0,53.751591191793125,52.30503877154377,0.38556702943250154,0.6448406389474043,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9387713874518114,0.18872413741796634,2.1161281602068854e-10,3.993644617009125e-11,12195.286245542271,4.003875155927929e-14
