,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,SEU (Upsets/hr/Gb),SEL (Latch-ups/hr/device)
2541,85.0,105.0,11.89,8.798639972489005,10.15569312552289,5.473910480499342,4.660405031093924,2.96719026737742,1.9819168137765306,2.9671902673774205e-13,2.9671902673774202e-08,105.0,1.0681884962558714,0.00010681884962558712
2542,85.0,110.0,11.89,8.819640386845155,10.171389547322061,5.48551527060511,4.666029744957898,2.9708651440237395,1.9845331809277105,2.97086514402374e-13,2.97086514402374e-08,110.0,1.0695114518485465,0.00010695114518485464
2543,85.0,115.0,11.89,8.84776895887332,10.195542867915005,5.501592676195682,4.675577739713055,2.9770352342818467,1.9888116710941957,2.9770352342818467e-13,2.9770352342818468e-08,115.0,1.0717326843414647,0.00010717326843414648
2544,85.0,120.0,11.89,8.881452242826867,10.226690473336678,5.521223731879764,4.68844221220266,2.985310936677413,1.994486115241442,2.9853109366774134e-13,2.9853109366774135e-08,120.0,1.074711937203869,0.00010747119372038689
2545,85.0,125.0,11.89,8.919118946927702,10.26289725198715,5.543409590879287,4.703713650707897,2.9951134435763795,2.0011708924226483,2.99511344357638e-13,2.9951134435763794e-08,125.0,1.0782408396874967,0.00010782408396874965
2546,85.0,130.0,11.89,8.960446369294948,10.30375543318313,5.567946731782013,4.721198355999217,3.006320563586656,2.008785980766037,3.0063205635866563e-13,3.006320563586656e-08,130.0,1.0822754028911963,0.00010822754028911962
2547,85.0,135.0,11.89,9.004518544644926,10.348230179771278,5.594269286516494,4.740425510720781,3.01863219318762,2.017130383640171,3.01863219318762e-13,3.01863219318762e-08,135.0,1.086707589547543,0.00010867075895475431
2548,85.0,140.0,11.89,9.050302074221849,10.395132529858168,5.621735063458457,4.760850330255914,3.031701456522873,2.0259723612009166,3.031701456522873e-13,3.031701456522872e-08,140.0,1.0914125243482342,0.0001091412524348234
2549,85.0,145.0,11.89,9.096775357515726,10.44328121135723,5.649708443977208,4.781930343304657,3.045183005376569,2.035081293404861,3.045183005376569e-13,3.0451830053765693e-08,145.0,1.096265881935565,0.0001096265881935565
2550,85.0,150.0,11.89,9.1429595225199,10.4915412881415,5.677579687501705,4.803143781003897,3.058744694791368,2.0442354237713207,3.058744694791368e-13,3.058744694791368e-08,150.0,1.1011480901248922,0.00011011480901248925
2551,85.0,155.0,11.89,9.187949392550372,10.53886003101689,5.704784501545076,4.824006075910867,3.0720780857549967,2.0532288681150055,3.0720780857549975e-13,3.072078085754997e-08,155.0,1.105948110871799,0.00011059481108717989
2552,85.0,160.0,11.89,9.230930652906286,10.584296671406825,5.7308162561507725,4.844085450669121,3.084908324462591,2.061878105182112,3.0849083244625913e-13,3.0849083244625905e-08,160.0,1.1105669968065328,0.00011105669968065326
2553,85.0,165.0,11.89,9.271217362983018,10.627080000657594,5.755248575249472,4.8630318103512185,3.0970121191445257,2.0700334240256972,3.097012119144526e-13,3.0970121191445256e-08,165.0,1.1149243628920293,0.00011149243628920292
2554,85.0,170.0,11.89,9.308026452426743,10.666256255896629,5.777589706659593,4.880398143248686,3.108105501939741,2.077506163192098,3.108105501939741e-13,3.108105501939741e-08,170.0,1.1189179806983067,0.00011189179806983068
2555,85.0,175.0,11.89,9.340644844310388,10.701025365312772,5.797410238639844,4.895821099159832,3.117957138810495,2.0841415251434845,3.117957138810495e-13,3.1179571388104955e-08,175.0,1.1224645699717781,0.00011224645699717783
2556,85.0,180.0,11.89,9.3686149032473,10.730955164268625,5.814411244660485,4.909119745761332,3.126450677737942,2.089860163585311,3.126450677737942e-13,3.126450677737942e-08,180.0,1.1255222439856594,0.00011255222439856591
2557,85.0,185.0,11.89,9.391390552391956,10.75509026093955,5.828202016286355,4.919798962874733,3.1332724551859172,2.094456258053241,3.1332724551859173e-13,3.1332724551859175e-08,-175.0,1.1279780838669302,0.00011279780838669303
2558,85.0,190.0,11.89,9.409806806108351,10.774512758314009,5.839360871678628,4.928372870761497,3.138752168963242,2.0981520181194018,3.138752168963242e-13,3.138752168963242e-08,-170.0,1.129950780826767,0.00011299507808267672
